zone_id,location,timestamp,latitude,longitude,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,visibility_km,weather_category,weather_severity,traffic_impact,hour,is_daytime
zone_001,Esplanade Junction,2026-03-27 18:45:00+00:00,22.5726,88.3639,30.4,0.0,61.9,7.0,8.7,clear,0.1163,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:46:00+00:00,22.5726,88.3639,30.5,0.3,58.8,6.0,10.0,clear,0.0792,moderate,18,1
zone_001,Esplanade Junction,2026-03-27 18:47:00+00:00,22.5726,88.3639,30.8,0.0,58.9,5.7,9.7,clear,0.072,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:48:00+00:00,22.5726,88.3639,30.2,0.0,63.9,7.2,10.0,clear,0.0796,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:49:00+00:00,22.5726,88.3639,29.9,0.0,60.7,5.6,10.0,clear,0.0619,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:50:00+00:00,22.5726,88.3639,29.9,0.0,62.4,6.2,9.9,clear,0.0715,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:51:00+00:00,22.5726,88.3639,29.8,0.0,64.1,5.0,9.1,clear,0.0822,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:52:00+00:00,22.5726,88.3639,30.0,0.0,64.5,5.4,9.7,clear,0.0687,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:53:00+00:00,22.5726,88.3639,29.6,0.0,58.4,5.1,9.8,clear,0.0624,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:54:00+00:00,22.5726,88.3639,29.8,0.0,62.5,5.1,9.0,clear,0.0864,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:55:00+00:00,22.5726,88.3639,30.5,0.0,61.7,5.5,10.0,clear,0.0608,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:56:00+00:00,22.5726,88.3639,29.9,0.0,68.2,5.8,9.2,clear,0.0881,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:57:00+00:00,22.5726,88.3639,30.0,0.0,65.2,7.1,9.8,clear,0.0845,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:58:00+00:00,22.5726,88.3639,29.9,0.0,61.6,5.2,10.0,clear,0.0575,none,18,1
zone_001,Esplanade Junction,2026-03-27 18:59:00+00:00,22.5726,88.3639,30.4,0.0,64.0,7.2,10.0,clear,0.0796,none,18,1
zone_001,Esplanade Junction,2026-03-27 19:00:00+00:00,22.5726,88.3639,30.1,0.0,61.8,5.0,10.0,clear,0.0552,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:01:00+00:00,22.5726,88.3639,30.2,0.0,64.7,5.6,9.1,clear,0.0889,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:02:00+00:00,22.5726,88.3639,29.8,0.0,64.8,9.2,9.6,clear,0.1137,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:03:00+00:00,22.5726,88.3639,30.1,0.6,65.8,6.2,9.1,clear,0.1214,moderate,19,1
zone_001,Esplanade Junction,2026-03-27 19:04:00+00:00,22.5726,88.3639,30.8,0.0,61.6,6.2,10.0,clear,0.0685,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:05:00+00:00,22.5726,88.3639,29.7,0.0,67.0,5.3,9.7,clear,0.0676,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:06:00+00:00,22.5726,88.3639,29.3,0.0,64.2,5.6,8.5,clear,0.1069,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:07:00+00:00,22.5726,88.3639,30.7,0.0,61.3,5.0,9.7,clear,0.0642,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:08:00+00:00,22.5726,88.3639,30.2,0.0,60.4,5.2,10.0,clear,0.0575,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:09:00+00:00,22.5726,88.3639,29.8,0.0,63.0,5.4,9.9,clear,0.0627,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:10:00+00:00,22.5726,88.3639,30.1,0.0,59.3,5.1,10.0,clear,0.0564,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:11:00+00:00,22.5726,88.3639,29.7,0.0,63.8,5.2,8.5,clear,0.1025,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:12:00+00:00,22.5726,88.3639,30.2,0.0,63.1,5.3,9.4,clear,0.0766,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:13:00+00:00,22.5726,88.3639,29.6,0.0,63.4,6.0,9.1,clear,0.0933,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:14:00+00:00,22.5726,88.3639,28.7,0.0,64.8,5.7,10.0,clear,0.063,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:15:00+00:00,22.5726,88.3639,29.8,0.0,63.2,7.0,10.0,clear,0.0773,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:16:00+00:00,22.5726,88.3639,30.0,0.0,61.6,7.0,9.8,clear,0.0833,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:17:00+00:00,22.5726,88.3639,29.8,0.0,62.2,6.8,9.4,clear,0.0931,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:18:00+00:00,22.5726,88.3639,30.4,0.0,63.4,5.1,8.7,clear,0.0954,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:19:00+00:00,22.5726,88.3639,29.6,0.0,62.3,10.1,9.9,clear,0.1146,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:20:00+00:00,22.5726,88.3639,29.2,0.0,68.2,5.2,9.8,clear,0.0635,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:21:00+00:00,22.5726,88.3639,29.7,0.0,61.7,5.0,10.0,clear,0.0552,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:22:00+00:00,22.5726,88.3639,29.3,0.0,63.2,6.0,10.0,clear,0.0663,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:23:00+00:00,22.5726,88.3639,29.7,0.0,64.9,5.9,10.0,clear,0.0652,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:24:00+00:00,22.5726,88.3639,31.1,0.0,61.9,5.2,9.2,clear,0.0815,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:25:00+00:00,22.5726,88.3639,30.3,0.0,65.6,5.5,9.4,clear,0.0788,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:26:00+00:00,22.5726,88.3639,28.7,0.0,62.2,5.4,10.0,clear,0.0597,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:27:00+00:00,22.5726,88.3639,28.8,0.0,64.3,6.3,9.9,clear,0.0726,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:28:00+00:00,22.5726,88.3639,30.3,0.0,64.7,5.4,9.9,clear,0.0627,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:29:00+00:00,22.5726,88.3639,30.1,0.0,60.3,9.6,10.0,clear,0.1061,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:30:00+00:00,22.5726,88.3639,29.2,0.0,62.8,6.1,9.9,clear,0.0704,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:31:00+00:00,22.5726,88.3639,29.6,0.0,63.7,5.0,9.6,clear,0.0672,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:32:00+00:00,22.5726,88.3639,30.4,0.0,61.4,6.5,9.8,clear,0.0778,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:33:00+00:00,22.5726,88.3639,30.2,0.0,60.9,8.7,10.0,clear,0.0961,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:34:00+00:00,22.5726,88.3639,29.7,0.0,63.0,5.9,10.0,clear,0.0652,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:35:00+00:00,22.5726,88.3639,30.9,0.0,61.4,6.2,9.9,clear,0.0715,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:36:00+00:00,22.5726,88.3639,29.2,2.5,66.6,6.8,9.0,moderate,0.2129,moderate,19,1
zone_001,Esplanade Junction,2026-03-27 19:37:00+00:00,22.5726,88.3639,29.0,0.0,67.4,7.5,9.5,clear,0.0979,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:38:00+00:00,22.5726,88.3639,30.7,0.0,61.8,7.6,9.1,clear,0.111,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:39:00+00:00,22.5726,88.3639,29.5,0.0,62.8,5.5,9.9,clear,0.0638,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:40:00+00:00,22.5726,88.3639,30.2,0.0,60.7,5.7,10.0,clear,0.063,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:41:00+00:00,22.5726,88.3639,29.8,0.0,64.6,5.2,10.0,clear,0.0575,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:42:00+00:00,22.5726,88.3639,29.8,3.7,71.8,7.8,7.0,moderate,0.3357,moderate,19,1
zone_001,Esplanade Junction,2026-03-27 19:43:00+00:00,22.5726,88.3639,30.3,0.0,64.9,5.2,9.7,clear,0.0665,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:44:00+00:00,22.5726,88.3639,29.7,0.0,64.7,7.5,8.8,clear,0.1189,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:45:00+00:00,22.5726,88.3639,29.5,0.0,66.9,6.0,9.8,clear,0.0723,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:46:00+00:00,22.5726,88.3639,30.1,0.0,62.6,7.7,10.0,clear,0.0851,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:47:00+00:00,22.5726,88.3639,29.6,0.0,60.7,6.4,9.4,clear,0.0887,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:48:00+00:00,22.5726,88.3639,30.5,0.0,63.3,6.2,9.5,clear,0.0835,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:49:00+00:00,22.5726,88.3639,30.2,0.0,58.6,5.4,9.9,clear,0.0627,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:50:00+00:00,22.5726,88.3639,29.5,0.0,64.4,7.7,10.0,clear,0.0851,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:51:00+00:00,22.5726,88.3639,30.6,0.0,62.2,6.0,10.0,clear,0.0663,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:52:00+00:00,22.5726,88.3639,30.0,0.0,63.6,5.6,9.8,clear,0.0679,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:53:00+00:00,22.5726,88.3639,29.4,0.0,58.9,5.6,9.8,clear,0.0679,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:54:00+00:00,22.5726,88.3639,29.7,0.0,59.3,5.8,9.3,clear,0.0851,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:55:00+00:00,22.5726,88.3639,30.0,0.0,64.0,5.2,10.0,clear,0.0575,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:56:00+00:00,22.5726,88.3639,29.8,0.0,65.3,6.8,10.0,clear,0.0751,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:57:00+00:00,22.5726,88.3639,30.1,0.0,64.4,5.1,10.0,clear,0.0564,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:58:00+00:00,22.5726,88.3639,30.3,0.0,65.7,5.7,9.8,clear,0.069,none,19,1
zone_001,Esplanade Junction,2026-03-27 19:59:00+00:00,22.5726,88.3639,29.8,0.0,60.4,6.0,10.0,clear,0.0663,none,19,1
zone_001,Esplanade Junction,2026-03-27 20:00:00+00:00,22.5726,88.3639,30.5,0.0,64.9,6.9,9.6,clear,0.0882,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:01:00+00:00,22.5726,88.3639,29.7,0.0,60.2,5.8,10.0,clear,0.0641,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:02:00+00:00,22.5726,88.3639,29.1,0.0,60.1,5.5,9.5,clear,0.0758,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:03:00+00:00,22.5726,88.3639,30.7,0.0,64.9,6.5,10.0,clear,0.0718,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:04:00+00:00,22.5726,88.3639,29.8,0.0,58.3,5.3,10.0,clear,0.0586,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:05:00+00:00,22.5726,88.3639,30.1,0.0,61.3,5.1,9.9,clear,0.0594,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:06:00+00:00,22.5726,88.3639,29.7,0.0,58.5,5.0,10.0,clear,0.0552,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:07:00+00:00,22.5726,88.3639,30.6,0.0,64.3,5.7,10.0,clear,0.063,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:08:00+00:00,22.5726,88.3639,29.6,0.0,63.1,7.4,9.7,clear,0.0908,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:09:00+00:00,22.5726,88.3639,29.8,0.0,64.9,5.8,9.1,clear,0.0911,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:10:00+00:00,22.5726,88.3639,29.2,0.0,66.5,5.0,10.0,clear,0.0552,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:11:00+00:00,22.5726,88.3639,30.4,0.0,60.5,5.0,10.0,clear,0.0552,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:12:00+00:00,22.5726,88.3639,30.0,0.0,65.8,5.1,9.6,clear,0.0684,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:13:00+00:00,22.5726,88.3639,29.7,0.0,60.0,6.6,10.0,clear,0.0729,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:14:00+00:00,22.5726,88.3639,29.7,0.0,61.3,5.7,9.5,clear,0.078,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:15:00+00:00,22.5726,88.3639,29.8,0.0,63.4,7.1,10.0,clear,0.0785,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:16:00+00:00,22.5726,88.3639,29.8,0.0,62.1,5.6,10.0,clear,0.0619,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:17:00+00:00,22.5726,88.3639,30.3,0.0,62.7,5.2,10.0,clear,0.0575,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:18:00+00:00,22.5726,88.3639,29.5,0.0,63.3,5.2,9.4,clear,0.0755,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:19:00+00:00,22.5726,88.3639,29.9,0.0,65.3,6.2,10.0,clear,0.0685,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:20:00+00:00,22.5726,88.3639,29.6,0.0,63.7,5.1,10.0,clear,0.0564,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:21:00+00:00,22.5726,88.3639,30.3,0.0,63.5,5.9,9.8,clear,0.0712,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:22:00+00:00,22.5726,88.3639,29.7,0.0,64.6,6.5,10.0,clear,0.0718,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:23:00+00:00,22.5726,88.3639,30.6,0.0,66.3,5.3,9.9,clear,0.0616,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:24:00+00:00,22.5726,88.3639,30.4,0.0,62.3,5.8,8.9,clear,0.0971,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:25:00+00:00,22.5726,88.3639,29.1,0.0,64.2,5.6,10.0,clear,0.0619,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:26:00+00:00,22.5726,88.3639,30.5,0.0,59.8,7.2,9.9,clear,0.0826,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:27:00+00:00,22.5726,88.3639,29.5,0.0,62.3,5.8,9.8,clear,0.0701,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:28:00+00:00,22.5726,88.3639,29.9,0.0,66.2,7.3,9.2,clear,0.1047,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:29:00+00:00,22.5726,88.3639,29.6,0.0,64.0,5.2,10.0,clear,0.0575,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:30:00+00:00,22.5726,88.3639,30.4,0.0,61.5,6.3,9.6,clear,0.0816,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:31:00+00:00,22.5726,88.3639,29.3,0.0,61.7,5.4,9.2,clear,0.0837,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:32:00+00:00,22.5726,88.3639,30.0,0.0,61.0,6.2,10.0,clear,0.0685,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:33:00+00:00,22.5726,88.3639,30.7,0.0,61.9,6.0,10.0,clear,0.0663,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:34:00+00:00,22.5726,88.3639,29.5,0.0,64.2,7.4,9.5,clear,0.0968,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:35:00+00:00,22.5726,88.3639,30.5,0.0,62.5,6.7,10.0,clear,0.074,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:36:00+00:00,22.5726,88.3639,30.4,0.0,64.6,7.7,9.6,clear,0.0971,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:37:00+00:00,22.5726,88.3639,29.8,0.0,64.1,5.8,9.3,clear,0.0851,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:38:00+00:00,22.5726,88.3639,29.9,0.0,62.1,6.9,10.0,clear,0.0762,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:39:00+00:00,22.5726,88.3639,30.7,0.0,61.6,5.5,9.7,clear,0.0698,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:40:00+00:00,22.5726,88.3639,29.0,0.0,59.8,5.9,9.6,clear,0.0772,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:41:00+00:00,22.5726,88.3639,30.0,0.0,65.7,5.5,9.3,clear,0.0818,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:42:00+00:00,22.5726,88.3639,30.0,0.0,61.7,5.5,10.0,clear,0.0608,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:43:00+00:00,22.5726,88.3639,29.6,0.0,62.6,5.7,10.0,clear,0.063,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:44:00+00:00,22.5726,88.3639,29.3,0.0,61.5,5.4,9.0,clear,0.0897,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:45:00+00:00,22.5726,88.3639,29.3,0.0,63.5,5.6,10.0,clear,0.0619,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:46:00+00:00,22.5726,88.3639,30.3,0.0,65.4,5.1,9.7,clear,0.0654,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:47:00+00:00,22.5726,88.3639,29.7,0.0,61.1,7.4,9.2,clear,0.1058,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:48:00+00:00,22.5726,88.3639,30.2,0.0,64.9,5.1,10.0,clear,0.0564,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:49:00+00:00,22.5726,88.3639,29.1,0.0,62.5,6.0,9.7,clear,0.0753,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:50:00+00:00,22.5726,88.3639,30.5,0.0,67.3,5.5,9.5,clear,0.0758,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:51:00+00:00,22.5726,88.3639,29.9,0.0,63.5,5.0,10.0,clear,0.0552,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:52:00+00:00,22.5726,88.3639,29.4,0.0,64.7,6.0,9.0,clear,0.0963,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:53:00+00:00,22.5726,88.3639,29.8,0.0,63.6,6.6,9.8,clear,0.0789,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:54:00+00:00,22.5726,88.3639,29.3,0.0,62.6,5.2,9.6,clear,0.0695,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:55:00+00:00,22.5726,88.3639,29.4,0.0,59.4,5.8,10.0,clear,0.0641,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:56:00+00:00,22.5726,88.3639,28.9,0.0,59.8,5.2,9.8,clear,0.0635,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:57:00+00:00,22.5726,88.3639,29.9,0.0,66.1,5.5,10.0,clear,0.0608,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:58:00+00:00,22.5726,88.3639,30.6,0.0,65.0,5.1,9.9,clear,0.0594,none,20,1
zone_001,Esplanade Junction,2026-03-27 20:59:00+00:00,22.5726,88.3639,30.2,0.0,62.6,5.4,9.7,clear,0.0687,none,20,1
zone_001,Esplanade Junction,2026-03-27 21:00:00+00:00,22.5726,88.3639,29.2,0.0,63.8,6.3,9.6,clear,0.0816,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:01:00+00:00,22.5726,88.3639,29.1,0.0,63.6,7.3,10.0,clear,0.0807,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:02:00+00:00,22.5726,88.3639,30.4,0.0,63.0,5.9,9.8,clear,0.0712,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:03:00+00:00,22.5726,88.3639,30.2,0.0,63.2,6.3,9.6,clear,0.0816,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:04:00+00:00,22.5726,88.3639,29.7,0.0,63.8,5.2,9.3,clear,0.0785,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:05:00+00:00,22.5726,88.3639,30.2,0.0,61.5,6.9,9.4,clear,0.0942,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:06:00+00:00,22.5726,88.3639,29.8,0.0,62.9,5.1,9.9,clear,0.0594,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:07:00+00:00,22.5726,88.3639,30.1,0.0,61.4,6.6,10.0,clear,0.0729,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:08:00+00:00,22.5726,88.3639,29.4,0.0,60.7,6.1,8.8,clear,0.1034,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:09:00+00:00,22.5726,88.3639,31.0,0.0,63.0,5.4,9.6,clear,0.0717,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:10:00+00:00,22.5726,88.3639,30.3,0.0,61.6,6.2,10.0,clear,0.0685,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:11:00+00:00,22.5726,88.3639,28.9,0.0,63.0,6.9,9.6,clear,0.0882,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:12:00+00:00,22.5726,88.3639,29.2,0.0,64.3,6.1,9.7,clear,0.0764,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:13:00+00:00,22.5726,88.3639,29.7,0.0,61.3,5.2,9.6,clear,0.0695,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:14:00+00:00,22.5726,88.3639,29.8,0.0,62.1,7.7,10.0,clear,0.0851,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:15:00+00:00,22.5726,88.3639,30.3,0.0,62.4,5.3,10.0,clear,0.0586,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:16:00+00:00,22.5726,88.3639,30.6,0.0,63.6,7.2,9.7,clear,0.0886,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:17:00+00:00,22.5726,88.3639,30.0,0.0,63.0,5.4,9.8,clear,0.0657,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:18:00+00:00,22.5726,88.3639,29.8,0.0,62.8,7.2,9.8,clear,0.0856,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:19:00+00:00,22.5726,88.3639,29.8,0.9,63.7,7.1,9.0,clear,0.1472,moderate,21,0
zone_001,Esplanade Junction,2026-03-27 21:20:00+00:00,22.5726,88.3639,29.2,0.0,62.1,5.2,10.0,clear,0.0575,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:21:00+00:00,22.5726,88.3639,29.2,0.0,62.8,6.5,10.0,clear,0.0718,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:22:00+00:00,22.5726,88.3639,29.4,0.0,60.7,6.7,9.9,clear,0.077,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:23:00+00:00,22.5726,88.3639,30.8,0.0,63.2,6.6,9.5,clear,0.0879,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:24:00+00:00,22.5726,88.3639,29.2,0.0,64.0,5.4,9.4,clear,0.0777,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:25:00+00:00,22.5726,88.3639,31.5,0.0,64.2,5.0,10.0,clear,0.0552,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:26:00+00:00,22.5726,88.3639,30.0,0.0,64.5,6.9,10.0,clear,0.0762,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:27:00+00:00,22.5726,88.3639,29.9,0.0,63.9,7.0,9.3,clear,0.0983,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:28:00+00:00,22.5726,88.3639,30.1,0.0,64.6,5.4,9.9,clear,0.0627,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:29:00+00:00,22.5726,88.3639,30.8,0.0,63.8,5.8,9.8,clear,0.0701,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:30:00+00:00,22.5726,88.3639,30.8,0.0,64.1,7.4,9.6,clear,0.0938,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:31:00+00:00,22.5726,88.3639,30.0,0.0,62.7,5.1,9.1,clear,0.0834,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:32:00+00:00,22.5726,88.3639,28.8,0.0,63.9,5.4,9.9,clear,0.0627,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:33:00+00:00,22.5726,88.3639,29.3,0.0,63.0,6.2,10.0,clear,0.0685,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:34:00+00:00,22.5726,88.3639,29.9,0.0,61.1,5.7,10.0,clear,0.063,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:35:00+00:00,22.5726,88.3639,30.4,0.0,62.8,5.2,10.0,clear,0.0575,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:36:00+00:00,22.5726,88.3639,29.9,0.0,65.1,5.8,10.0,clear,0.0641,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:37:00+00:00,22.5726,88.3639,29.8,0.0,61.2,7.3,9.8,clear,0.0867,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:38:00+00:00,22.5726,88.3639,30.7,0.0,60.3,5.2,10.0,clear,0.0575,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:39:00+00:00,22.5726,88.3639,30.2,0.0,67.6,6.4,9.9,clear,0.0737,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:40:00+00:00,22.5726,88.3639,30.2,0.0,64.2,10.7,9.6,clear,0.1302,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:41:00+00:00,22.5726,88.3639,30.0,0.0,62.7,6.2,9.8,clear,0.0745,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:42:00+00:00,22.5726,88.3639,30.3,0.0,59.8,7.1,10.0,clear,0.0785,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:43:00+00:00,22.5726,88.3639,30.1,0.0,63.2,5.3,9.5,clear,0.0736,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:44:00+00:00,22.5726,88.3639,30.3,0.0,64.0,7.0,10.0,clear,0.0773,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:45:00+00:00,22.5726,88.3639,30.1,0.0,66.3,5.5,10.0,clear,0.0608,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:46:00+00:00,22.5726,88.3639,28.8,0.0,62.7,6.9,9.7,clear,0.0852,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:47:00+00:00,22.5726,88.3639,30.1,0.0,62.3,6.6,8.9,clear,0.1059,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:48:00+00:00,22.5726,88.3639,29.3,0.0,62.0,11.3,9.8,clear,0.1309,none,21,0
zone_001,Esplanade Junction,2026-03-27 21:49:00+00:00,22.5726,88.3639,30.3,0.0,64.3,6.1,9.5,clear,0.0824,none,21,0
