timestamp,total_vehicles,avg_speed_camera,congestion_camera,incident_count,active_tracks,flow_rate_veh_hr,sensor_flow_veh_hr,avg_speed_sensor,avg_occupancy,congestion_sensor,weather_severity,weather_category,temperature,wind_speed,avg_speed_gps,rainfall,humidity,congestion_index,congestion_level
2026-03-29 23:04:00+00:00,256,43.75,0.22654000000000002,0,256,15294.8,8493,31.809999999999995,52.94,0.45525000000000004,0.0582,clear,30.2,7.5,43.75,0.0,68.6,0.3409,medium
2026-03-29 23:05:00+00:00,262,40.64,0.23294,0,262,15591.4,8692,30.830000000000002,53.04,0.46531,0.0862,clear,29.9,5.0,40.64,0.0,64.7,0.3491,high
2026-03-29 23:06:00+00:00,270,42.83,0.22962,0,270,16309.0,8488,31.79,52.970000000000006,0.45563000000000003,0.1296,clear,29.3,6.7,42.83,0.0,60.4,0.3426,medium
2026-03-29 23:07:00+00:00,267,42.230000000000004,0.21145,0,267,16102.5,8313,30.339999999999996,53.21,0.47092,0.0995,clear,29.8,5.3,42.230000000000004,0.0,64.2,0.3412,medium
2026-03-29 23:08:00+00:00,235,42.37,0.20310999999999998,0,235,14056.8,8351,32.480000000000004,52.510000000000005,0.4466,0.0597,clear,30.0,5.7,42.37,0.0,65.9,0.3249,low
2026-03-29 23:09:00+00:00,256,40.269999999999996,0.21134,0,256,15009.8,8471,31.22,52.220000000000006,0.4574,0.0714,clear,30.6,6.4,40.269999999999996,0.0,65.8,0.3344,low
2026-03-29 23:10:00+00:00,278,41.260000000000005,0.23239,0,278,16916.899999999998,8358,32.65,53.55,0.45014000000000004,0.0624,clear,30.8,5.7,41.260000000000005,0.0,64.6,0.3413,medium
2026-03-29 23:11:00+00:00,274,39.46,0.23077999999999999,0,274,16517.0,8538,31.169999999999998,53.510000000000005,0.46432,0.1001,clear,30.0,5.3,39.46,0.0,64.3,0.3476,high
2026-03-29 23:12:00+00:00,259,43.29,0.22374,1,259,15631.5,8504,31.589999999999996,53.92,0.46231,0.0552,clear,30.6,7.4,43.29,0.0,61.0,0.343,medium
2026-03-29 23:13:00+00:00,266,43.13,0.22457,0,266,16027.1,8447,31.639999999999997,52.879999999999995,0.45662,0.0619,clear,30.0,5.9,43.13,0.0,65.2,0.3406,medium
2026-03-29 23:14:00+00:00,248,40.260000000000005,0.20915,0,248,14813.1,8416,31.76,52.339999999999996,0.45274000000000003,0.0674,clear,30.5,7.7,40.260000000000005,0.0,64.3,0.3309,low
2026-03-29 23:15:00+00:00,251,41.32,0.19887,0,251,14975.8,8467,32.010000000000005,51.75,0.44737,0.0564,clear,29.1,6.9,41.32,0.0,65.5,0.3231,low
2026-03-29 23:16:00+00:00,259,42.64,0.20185,0,259,15519.300000000001,8402,33.56,52.56,0.43633999999999995,0.0742,clear,30.1,7.1,42.64,0.0,66.0,0.3191,low
2026-03-29 23:17:00+00:00,280,40.75,0.23843999999999999,0,280,16949.6,8518,32.339999999999996,52.56,0.44821,0.0851,clear,30.0,5.4,40.75,0.0,67.5,0.3433,medium
2026-03-29 23:18:00+00:00,275,40.730000000000004,0.22546,0,275,16544.4,8337,31.73,52.629999999999995,0.45449,0.0564,clear,30.1,9.4,40.730000000000004,0.0,63.1,0.34,medium
2026-03-29 23:19:00+00:00,268,40.83,0.21484,2,268,16076.699999999999,8351,31.360000000000003,52.989999999999995,0.45987999999999996,0.1078,clear,30.2,6.9,40.83,0.0,62.4,0.3374,low
2026-03-29 23:20:00+00:00,261,39.28,0.22995000000000002,0,261,15791.2,8488,31.630000000000003,53.05,0.45757000000000003,0.0725,clear,29.8,5.4,39.28,0.0,63.9,0.3438,medium
2026-03-29 23:21:00+00:00,275,40.239999999999995,0.22797,0,275,16254.5,8334,31.65,54.19,0.46308,0.0586,clear,29.8,7.3,40.239999999999995,0.0,63.5,0.3455,medium
2026-03-29 23:22:00+00:00,256,41.04,0.21507,0,256,14972.8,8414,31.589999999999996,53.95,0.46246,0.0663,clear,30.2,6.4,41.04,0.0,63.3,0.3388,medium
2026-03-29 23:23:00+00:00,278,42.03,0.23328000000000002,1,278,16585.5,8482,32.989999999999995,52.589999999999996,0.44203000000000003,0.0942,clear,30.5,6.3,42.03,0.0,67.9,0.3377,low
2026-03-29 23:24:00+00:00,246,41.22,0.20466,0,246,14751.0,8300,31.160000000000004,54.02,0.46699999999999997,0.3219,moderate,29.9,5.0,41.22,0.0,65.3,0.3358,low
2026-03-29 23:25:00+00:00,266,40.79,0.20293999999999998,1,266,15830.7,8605,31.65,52.56,0.45491000000000004,0.0954,clear,29.3,5.0,40.79,0.0,68.9,0.3289,low
2026-03-29 23:26:00+00:00,252,42.410000000000004,0.20165000000000002,0,252,15102.199999999999,8486,30.259999999999998,53.06,0.47092999999999996,0.0624,clear,29.4,6.2,42.410000000000004,0.0,65.0,0.3363,low
2026-03-29 23:27:00+00:00,244,42.769999999999996,0.1992,0,244,14908.3,8546,30.72,52.629999999999995,0.46430999999999994,0.1165,clear,29.0,5.3,42.769999999999996,0.0,62.7,0.3318,low
2026-03-29 23:28:00+00:00,269,41.38,0.22093000000000002,0,269,16157.1,8520,31.869999999999997,53.39,0.45693,0.0663,clear,29.1,5.1,41.38,0.0,63.4,0.3389,medium
2026-03-29 23:29:00+00:00,279,41.51,0.23376999999999998,1,279,16864.0,8397,32.260000000000005,53.67,0.4545199999999999,0.0674,clear,29.7,5.3,41.51,0.0,67.0,0.3441,medium
2026-03-29 23:30:00+00:00,254,41.440000000000005,0.20334,0,254,15434.9,8374,32.65,52.81,0.44644000000000006,0.0674,clear,29.8,6.8,41.440000000000005,0.0,62.7,0.3249,low
2026-03-29 23:31:00+00:00,270,42.25,0.23182999999999998,0,270,15747.4,8579,30.23,52.42999999999999,0.46807999999999994,0.0731,clear,29.6,5.6,42.25,0.0,66.1,0.35,high
2026-03-29 23:32:00+00:00,269,41.6,0.22625,0,269,16299.6,8571,33.88,54.07000000000001,0.44078999999999996,0.0838,clear,29.8,6.0,41.6,0.0,64.3,0.3335,low
2026-03-29 23:33:00+00:00,258,42.589999999999996,0.22308,0,258,15589.4,8445,31.55,52.839999999999996,0.45731,0.0684,clear,30.3,6.6,42.589999999999996,0.0,63.1,0.3402,medium
2026-03-29 23:34:00+00:00,266,41.839999999999996,0.22132000000000002,0,266,15923.7,8279,31.119999999999997,52.870000000000005,0.46163999999999994,0.0785,clear,29.8,5.4,41.839999999999996,0.0,67.8,0.3415,medium
2026-03-29 23:35:00+00:00,255,42.25,0.21935000000000002,0,255,15406.7,8456,31.25,52.42,0.45811,0.0698,clear,28.9,5.0,42.25,0.0,63.8,0.3387,medium
2026-03-29 23:36:00+00:00,285,40.660000000000004,0.24407,0,285,17143.3,8502,31.630000000000003,53.1,0.45782,0.1144,clear,29.2,5.4,40.660000000000004,0.0,63.3,0.3509,high
2026-03-29 23:37:00+00:00,257,40.82,0.20751,2,257,15495.0,8447,31.99,53.15,0.45456,0.0764,clear,30.3,8.1,40.82,0.0,64.8,0.331,low
2026-03-29 23:38:00+00:00,243,41.62,0.20511,0,243,14660.900000000001,8499,31.419999999999998,52.589999999999996,0.45729999999999993,0.0901,clear,29.7,5.7,41.62,0.0,64.0,0.3312,low
2026-03-29 23:39:00+00:00,273,41.96,0.22035,0,273,16169.9,8478,31.29,52.71,0.45918000000000003,0.0714,clear,29.3,5.8,41.96,0.0,69.4,0.3398,medium
2026-03-29 23:40:00+00:00,267,42.339999999999996,0.22515000000000002,0,267,16260.8,8463,32.5,53.4,0.45085,0.0619,clear,30.4,6.4,42.339999999999996,0.0,67.1,0.338,low
2026-03-29 23:41:00+00:00,261,41.769999999999996,0.21464,1,261,15758.6,8438,31.54,53.31,0.45974000000000004,0.063,clear,30.5,5.1,41.769999999999996,0.0,63.8,0.3372,low
2026-03-29 23:42:00+00:00,266,42.07,0.22469,1,266,15913.1,8454,30.939999999999998,52.64,0.46222,0.0717,clear,30.1,6.3,42.07,0.0,64.0,0.3435,medium
2026-03-29 23:43:00+00:00,270,41.010000000000005,0.22266,1,270,16377.199999999999,8623,32.15,54.06,0.45755,0.0976,clear,29.6,5.4,41.010000000000005,0.0,61.0,0.3401,medium
2026-03-29 23:44:00+00:00,272,42.410000000000004,0.23914,0,272,16373.2,8352,30.46,53.75,0.47244,0.0745,clear,29.4,5.5,42.410000000000004,0.0,65.3,0.3558,high
2026-03-29 23:45:00+00:00,269,40.489999999999995,0.22717,0,269,16196.3,8273,31.93,53.81,0.45845,0.0641,clear,29.6,5.3,40.489999999999995,0.0,63.5,0.3428,medium
2026-03-29 23:46:00+00:00,260,42.760000000000005,0.21109,1,260,15580.4,8437,32.15,52.67,0.45061,0.1072,clear,29.7,5.2,42.760000000000005,0.0,65.2,0.3308,low
2026-03-29 23:47:00+00:00,257,42.339999999999996,0.2162,0,257,15549.5,8415,31.3,54.029999999999994,0.46568,0.0642,clear,29.8,5.4,42.339999999999996,0.0,61.1,0.3409,medium
2026-03-29 23:48:00+00:00,258,42.19,0.21005000000000001,0,258,15625.9,8513,31.360000000000003,53.83,0.4641,0.0663,clear,30.0,5.1,42.19,0.0,64.9,0.3371,low
2026-03-29 23:49:00+00:00,267,43.44,0.21946,0,267,15924.0,8638,30.669999999999998,53.61,0.46970999999999996,0.0586,clear,28.9,6.9,43.44,0.0,68.4,0.3446,medium
2026-03-29 23:50:00+00:00,281,41.56,0.23868999999999999,0,281,16701.3,8434,30.51,52.44,0.46541,0.0756,clear,29.9,5.4,41.56,0.0,65.1,0.352,high
2026-03-29 23:51:00+00:00,257,42.03,0.22004,0,257,15385.7,8481,31.630000000000003,53.879999999999995,0.4617,0.1127,clear,29.1,6.1,42.03,0.0,63.5,0.3409,medium
2026-03-29 23:52:00+00:00,262,41.28,0.21339000000000002,0,262,15462.4,8293,32.38,52.279999999999994,0.44642,0.0663,clear,30.7,5.4,41.28,0.0,65.0,0.3299,low
2026-03-29 23:53:00+00:00,252,43.32,0.2204,0,252,14983.1,8337,31.01,54.739999999999995,0.47203999999999996,0.0762,clear,30.9,5.2,43.32,0.0,64.9,0.3462,medium
2026-03-29 23:54:00+00:00,260,41.39,0.22258,2,260,15639.5,8562,31.18,53.65,0.46494,0.0854,clear,30.2,6.3,41.39,0.0,69.4,0.3438,medium
2026-03-29 23:55:00+00:00,268,40.339999999999996,0.22416,2,268,16242.9,8540,32.480000000000004,52.35,0.44579,0.0996,clear,30.2,6.0,40.339999999999996,0.0,64.3,0.335,low
2026-03-29 23:56:00+00:00,258,42.010000000000005,0.20681,0,258,15380.4,8738,31.97,53.05,0.45426,0.0627,clear,30.0,5.2,42.010000000000005,0.0,62.6,0.3305,low
2026-03-29 23:57:00+00:00,267,42.89,0.22172,1,267,16461.2,8490,31.630000000000003,52.8,0.45631000000000005,0.0788,clear,30.3,5.9,42.89,0.0,65.0,0.339,medium
2026-03-29 23:58:00+00:00,254,40.85,0.21065,1,254,14968.800000000001,8433,30.860000000000003,53.19,0.46575,0.0712,clear,31.0,5.0,40.85,0.0,65.4,0.3382,low
2026-03-29 23:59:00+00:00,278,41.42,0.22432,0,278,16859.9,8364,32.089999999999996,52.660000000000004,0.45111,0.0873,clear,30.1,5.2,41.42,0.0,66.1,0.3377,low
2026-03-30 00:00:00+00:00,276,40.82,0.22657,0,276,16601.7,8423,31.119999999999997,53.39,0.46423,0.0993,clear,29.8,6.3,40.82,0.0,66.5,0.3454,medium
2026-03-30 00:01:00+00:00,273,39.61,0.23302,0,273,16186.4,8414,32.67,53.06,0.44751,0.0641,clear,28.9,5.5,39.61,0.0,68.9,0.3403,medium
2026-03-30 00:02:00+00:00,270,41.14,0.23010000000000003,0,270,16122.1,8474,31.49,52.14,0.45438,0.0875,clear,30.0,5.2,41.14,0.0,63.8,0.3422,medium
2026-03-30 00:03:00+00:00,241,41.37,0.20728,0,241,14242.5,8347,31.49,54.379999999999995,0.46559,0.0597,clear,30.6,5.7,41.37,0.0,63.6,0.3364,low
2026-03-30 00:04:00+00:00,253,41.94,0.21370999999999998,2,253,15338.2,8503,33.410000000000004,52.56,0.4378,0.0744,clear,30.0,5.6,41.94,0.0,61.3,0.3258,low
2026-03-30 00:05:00+00:00,247,41.85,0.21002,0,247,14839.6,8587,30.880000000000003,54.0,0.46961,0.0884,clear,30.2,6.0,41.85,0.0,66.3,0.3398,medium
2026-03-30 00:06:00+00:00,253,39.82,0.21232,0,253,15320.2,8523,32.92,52.720000000000006,0.44337,0.0838,clear,30.9,5.1,39.82,0.0,63.2,0.3278,low
2026-03-30 00:07:00+00:00,264,42.37,0.21681,0,264,15578.1,8542,31.419999999999998,52.410000000000004,0.45641,0.0865,clear,29.2,6.7,42.37,0.0,66.8,0.3366,low
2026-03-30 00:08:00+00:00,266,41.910000000000004,0.23323,0,266,16271.4,8545,31.29,53.35,0.46237000000000006,0.0698,clear,29.5,5.1,41.910000000000004,0.0,64.0,0.3478,high
2026-03-30 00:09:00+00:00,257,42.54,0.22067,1,257,15314.1,8466,31.910000000000004,53.27,0.45594,0.0649,clear,30.2,5.6,42.54,0.0,68.5,0.3383,low
2026-03-30 00:10:00+00:00,271,42.739999999999995,0.2211,0,271,16155.0,8390,31.419999999999998,54.36,0.46615,0.0674,clear,29.5,6.2,42.739999999999995,0.0,62.1,0.3436,medium
2026-03-30 00:11:00+00:00,278,43.0,0.23409,1,278,16724.3,8569,30.97,52.629999999999995,0.46189,0.0897,clear,30.1,5.4,43.0,0.0,67.0,0.348,high
2026-03-30 00:12:00+00:00,246,41.18,0.20146000000000003,0,246,15064.300000000001,8511,31.560000000000002,54.470000000000006,0.46536999999999995,0.0652,clear,29.8,7.4,41.18,0.0,66.8,0.3334,low
2026-03-30 00:13:00+00:00,253,40.42,0.20693,0,253,15360.4,8505,30.98,53.239999999999995,0.46482999999999997,0.0811,clear,30.4,6.4,40.42,0.0,66.1,0.3359,low
2026-03-30 00:14:00+00:00,270,40.97,0.23658,0,270,16395.6,8428,31.610000000000003,54.3,0.46399999999999997,0.1133,clear,30.4,5.6,40.97,2.4,67.6,0.3503,high
2026-03-30 00:15:00+00:00,273,42.0,0.22473,0,273,16084.9,8309,31.45,52.989999999999995,0.45902000000000004,0.0718,clear,30.1,5.2,42.0,0.0,66.1,0.3419,medium
2026-03-30 00:16:00+00:00,280,44.019999999999996,0.24011,0,280,17302.9,8581,31.3,53.79,0.46448,0.084,clear,30.1,5.0,44.019999999999996,0.0,65.3,0.3523,high
2026-03-30 00:17:00+00:00,262,42.980000000000004,0.21156000000000003,0,262,15682.900000000001,8337,31.589999999999996,52.69,0.45616,0.0575,clear,30.0,6.6,42.980000000000004,0.0,61.3,0.3339,low
2026-03-30 00:18:00+00:00,261,42.39,0.22379,0,261,15822.1,8462,32.0,52.77,0.45255999999999996,0.0778,clear,30.0,5.2,42.39,0.0,68.1,0.3382,low
2026-03-30 00:19:00+00:00,262,42.87,0.2186,1,262,15320.9,8364,31.9,52.67999999999999,0.45309,0.0832,clear,29.8,5.3,42.87,0.0,64.3,0.3358,low
2026-03-30 00:20:00+00:00,265,41.29,0.22027999999999998,0,265,15747.699999999999,8405,32.260000000000005,52.129999999999995,0.44683,0.0552,clear,30.0,5.0,41.29,0.0,68.0,0.3336,low
2026-03-30 00:21:00+00:00,275,42.010000000000005,0.23189,0,275,16605.2,8421,32.54,52.89,0.44792,0.0671,clear,29.4,5.0,42.010000000000005,0.0,64.9,0.3399,medium
2026-03-30 00:22:00+00:00,259,41.38,0.21048,1,259,15506.2,8426,32.17,53.35,0.45381,0.0796,clear,29.2,5.3,41.38,0.0,67.0,0.3321,low
2026-03-30 00:23:00+00:00,260,43.67,0.22136,1,260,15629.9,8434,30.46,53.35,0.47043999999999997,0.0807,clear,29.5,7.1,43.67,0.0,63.3,0.3459,medium
2026-03-30 00:24:00+00:00,267,41.78,0.21964999999999998,0,267,16267.8,8530,30.610000000000003,54.010000000000005,0.47229,0.0736,clear,29.5,6.5,41.78,1.0,67.4,0.346,medium
2026-03-30 00:25:00+00:00,257,43.28,0.21791,1,257,15251.0,8349,30.889999999999997,52.94,0.46423,0.0961,clear,29.1,6.5,43.28,0.0,65.3,0.3411,medium
2026-03-30 00:26:00+00:00,247,40.4,0.2083,0,247,14716.0,8319,31.869999999999997,51.510000000000005,0.44752000000000003,0.0715,clear,29.5,6.8,40.4,0.0,64.4,0.3279,low
2026-03-30 00:27:00+00:00,278,39.05,0.22708,0,278,16898.7,8552,31.160000000000004,53.410000000000004,0.46394,0.0826,clear,29.8,5.2,39.05,0.0,63.3,0.3455,medium
2026-03-30 00:28:00+00:00,257,41.160000000000004,0.21566999999999997,0,257,15326.7,8178,31.85,53.29,0.45664,0.0586,clear,30.1,8.9,41.160000000000004,0.0,58.9,0.3362,low
2026-03-30 00:29:00+00:00,271,43.769999999999996,0.21877,0,271,16213.8,8576,31.4,52.720000000000006,0.45814000000000005,0.0594,clear,30.5,5.3,43.769999999999996,0.0,63.3,0.3385,medium
2026-03-30 00:30:00+00:00,270,43.08,0.22744,0,270,16607.4,8560,30.18,54.44,0.47862,0.0838,clear,30.9,5.2,43.08,0.0,66.4,0.353,high
2026-03-30 00:31:00+00:00,267,39.94,0.22694,0,267,15873.8,8379,31.49,53.19,0.45962,0.066,clear,30.6,5.3,39.94,0.0,62.2,0.3433,medium
2026-03-30 00:32:00+00:00,270,41.71,0.21362,0,270,16109.9,8412,31.68,53.279999999999994,0.45822,0.0597,clear,28.5,5.8,41.71,0.0,62.6,0.3359,low
2026-03-30 00:33:00+00:00,256,41.95,0.2198,0,256,15181.5,8611,30.689999999999998,52.83,0.46560999999999997,0.0674,clear,29.6,5.1,41.95,0.0,62.1,0.3427,medium
2026-03-30 00:34:00+00:00,256,42.8,0.21112999999999998,0,256,15335.400000000001,8599,30.860000000000003,53.910000000000004,0.46934000000000003,0.0608,clear,28.8,6.3,42.8,0.0,65.4,0.3402,medium
2026-03-30 00:35:00+00:00,259,42.95,0.20892,0,259,15854.900000000001,8545,31.439999999999998,54.35,0.46592,0.0641,clear,30.4,5.5,42.95,0.0,63.2,0.3374,low
2026-03-30 00:36:00+00:00,250,40.96,0.20534,0,250,14815.8,8394,31.28,51.81,0.45477,0.0663,clear,30.3,5.8,40.96,0.0,67.4,0.3301,low
2026-03-30 00:37:00+00:00,253,41.9,0.21273,0,253,15194.7,8478,31.8,53.71,0.45922,0.0848,clear,30.6,6.3,41.9,0.0,66.5,0.336,low
2026-03-30 00:38:00+00:00,261,42.22,0.22225999999999999,0,261,15803.2,8603,32.37,53.489999999999995,0.45255999999999996,0.0971,clear,29.8,7.3,42.22,0.0,65.4,0.3374,low
2026-03-30 00:39:00+00:00,263,41.64,0.21762,0,263,15211.5,8365,31.889999999999997,52.25,0.45104,0.0953,clear,30.0,6.7,41.64,0.0,65.6,0.3343,low
2026-03-30 00:40:00+00:00,257,41.15,0.2118,0,257,15346.6,8457,31.48,53.75,0.46252000000000004,0.0638,clear,30.4,5.8,41.15,0.0,63.5,0.3372,low
2026-03-30 00:41:00+00:00,279,43.53,0.2395,0,279,16495.2,8407,32.65,53.489999999999995,0.44986,0.0807,clear,30.0,9.7,43.53,0.0,63.5,0.3447,medium
2026-03-30 00:42:00+00:00,261,41.45,0.21512000000000003,0,261,15639.8,8399,30.76,51.839999999999996,0.45998,0.0608,clear,29.9,5.8,41.45,0.0,66.4,0.3376,low
2026-03-30 00:43:00+00:00,258,40.69,0.20953,0,258,15736.2,8526,30.369999999999997,52.08,0.46497,0.0718,clear,29.4,5.8,40.69,0.0,66.8,0.3372,low
2026-03-30 00:44:00+00:00,271,40.67,0.23217,1,271,16505.6,8363,32.43,52.839999999999996,0.44872999999999996,0.2629,moderate,30.2,5.2,40.67,0.0,66.4,0.3404,medium
2026-03-30 00:45:00+00:00,244,43.3,0.19226000000000001,0,244,14763.7,8466,32.04,52.69,0.45178,0.0586,clear,29.7,5.2,43.3,0.0,64.1,0.322,low
2026-03-30 00:46:00+00:00,258,41.37,0.22246000000000002,0,258,15652.7,8499,30.52,52.760000000000005,0.46691000000000005,0.0608,clear,30.3,5.2,41.37,0.0,64.2,0.3447,medium
2026-03-30 00:47:00+00:00,268,42.269999999999996,0.23010999999999998,0,268,16094.4,8335,32.7,52.83,0.44606,0.1119,clear,30.9,5.9,42.269999999999996,0.0,63.1,0.3381,low
2026-03-30 00:48:00+00:00,258,40.2,0.21968000000000001,0,258,15719.9,8237,31.99,53.239999999999995,0.45501,0.074,clear,29.8,5.5,40.2,0.0,66.5,0.3373,low
2026-03-30 00:49:00+00:00,275,43.03,0.22219000000000003,0,275,16824.8,8429,32.31,52.19,0.44665999999999995,0.0597,clear,29.3,5.5,43.03,0.0,61.1,0.3344,low
2026-03-30 00:50:00+00:00,260,42.04,0.21028000000000002,0,260,15776.0,8531,31.74,52.94,0.45594999999999997,0.0624,clear,30.3,5.1,42.04,0.0,60.6,0.3331,low
2026-03-30 00:51:00+00:00,282,42.0,0.24862,0,282,16935.7,8438,31.630000000000003,52.85,0.45657,0.0641,clear,29.9,5.5,42.0,0.0,61.0,0.3526,high
2026-03-30 00:52:00+00:00,261,41.78,0.21536,0,261,15774.4,8551,29.98,53.27,0.4747199999999999,0.0704,clear,30.5,5.5,41.78,0.0,60.7,0.345,medium
2026-03-30 00:53:00+00:00,254,40.1,0.21225,0,254,15485.5,8283,32.510000000000005,53.5,0.45125000000000004,0.0597,clear,30.3,6.0,40.1,0.0,67.7,0.3318,low
2026-03-30 00:54:00+00:00,280,39.93,0.23836,0,280,16782.7,8372,30.9,52.879999999999995,0.46382,0.0564,clear,29.8,5.5,39.93,0.0,66.6,0.3511,high
2026-03-30 00:55:00+00:00,270,41.160000000000004,0.22257,0,270,15924.0,8649,30.55,53.160000000000004,0.46862000000000004,0.0726,clear,30.6,5.5,41.160000000000004,0.0,62.6,0.3456,medium
2026-03-30 00:56:00+00:00,264,42.58,0.22254999999999997,0,264,15952.7,8573,31.32,53.23,0.46149000000000007,0.0856,clear,30.0,5.3,42.58,0.0,64.8,0.342,medium
2026-03-30 00:57:00+00:00,254,41.980000000000004,0.21070000000000003,0,254,15283.5,8503,31.619999999999997,52.05,0.45265000000000005,0.0829,clear,29.5,5.1,41.980000000000004,0.0,67.9,0.3317,low
2026-03-30 00:58:00+00:00,270,43.739999999999995,0.23186999999999997,2,270,16392.2,8471,31.919999999999998,51.71,0.44804000000000005,0.0957,clear,30.6,5.4,43.739999999999995,0.0,66.0,0.34,medium
2026-03-30 00:59:00+00:00,263,40.69,0.22544,0,263,16061.599999999999,8408,31.410000000000004,54.05,0.46471,0.0717,clear,29.3,5.0,40.69,0.0,69.2,0.3451,medium
2026-03-30 01:00:00+00:00,261,40.67,0.21964999999999998,0,261,15661.5,8553,30.18,53.05,0.47168,0.1208,clear,29.3,5.2,40.67,0.0,64.8,0.3457,medium
2026-03-30 01:01:00+00:00,263,42.47,0.20833,0,263,15981.2,8490,30.419999999999998,53.25,0.47032999999999997,0.0785,clear,28.9,5.4,42.47,0.0,63.7,0.3393,medium
2026-03-30 01:02:00+00:00,278,39.44,0.23007,0,278,16690.3,8481,30.95,53.33,0.46558,0.0663,clear,29.8,5.2,39.44,0.0,62.8,0.3478,high
2026-03-30 01:03:00+00:00,262,40.67,0.22615,1,262,15548.5,8695,31.360000000000003,53.660000000000004,0.46325000000000005,0.0788,clear,28.8,6.1,40.67,0.0,65.0,0.3447,medium
2026-03-30 01:04:00+00:00,269,42.08,0.22616,0,269,16308.5,8413,31.73,52.9,0.45583999999999997,0.0914,clear,31.0,5.3,42.08,0.0,66.9,0.341,medium
2026-03-30 01:05:00+00:00,268,40.260000000000005,0.21101999999999999,0,268,16019.2,8601,30.71,53.279999999999994,0.46767000000000003,0.1061,clear,30.0,6.0,40.260000000000005,0.0,65.2,0.3393,medium
2026-03-30 01:06:00+00:00,261,42.06,0.22565,0,261,15726.800000000001,8375,30.98,53.15,0.46437999999999996,0.0597,clear,30.5,6.0,42.06,0.0,64.3,0.345,medium
2026-03-30 01:07:00+00:00,281,39.019999999999996,0.22923999999999997,0,281,16908.7,8357,32.519999999999996,53.17999999999999,0.44954,0.08,clear,30.3,5.6,39.019999999999996,0.0,67.5,0.3394,medium
2026-03-30 01:08:00+00:00,277,40.38,0.23525000000000001,0,277,16559.5,8330,31.15,52.82000000000001,0.46108000000000005,0.0736,clear,30.5,5.6,40.38,0.0,66.1,0.3482,high
2026-03-30 01:09:00+00:00,257,41.68,0.20278999999999997,0,257,15137.6,8463,30.610000000000003,53.17999999999999,0.46812000000000004,0.0612,clear,30.3,5.9,41.68,0.0,64.8,0.3355,low
2026-03-30 01:10:00+00:00,261,43.39,0.2121,2,261,15586.0,8368,30.32,54.370000000000005,0.4769,0.0792,clear,30.0,5.3,43.39,0.0,63.5,0.3445,medium
2026-03-30 01:11:00+00:00,272,40.07,0.23823,0,272,16649.399999999998,8522,31.74,52.35,0.45301,0.0736,clear,30.2,5.0,40.07,0.0,64.5,0.3456,medium
2026-03-30 01:12:00+00:00,263,42.63,0.22134,0,263,15802.1,8550,31.910000000000004,53.64,0.45780000000000004,0.0785,clear,29.7,6.0,42.63,0.0,65.9,0.3396,medium
2026-03-30 01:13:00+00:00,255,41.980000000000004,0.21604,0,255,15209.8,8348,31.439999999999998,52.96,0.45896,0.0672,clear,30.2,5.9,41.980000000000004,0.0,63.4,0.3375,low
2026-03-30 01:14:00+00:00,269,42.61,0.22458,0,269,16308.3,8460,30.9,52.42999999999999,0.46155999999999997,0.0731,clear,29.6,5.6,42.61,0.0,62.5,0.3431,medium
2026-03-30 01:15:00+00:00,261,41.49,0.21854,0,261,15676.1,8373,31.630000000000003,53.61,0.46037999999999996,0.063,clear,29.9,7.1,41.49,0.0,64.0,0.3395,medium
2026-03-30 01:16:00+00:00,256,42.83,0.22136,0,256,15349.2,8689,30.98,52.660000000000004,0.46193999999999996,0.2258,moderate,29.0,5.7,42.83,0.0,64.9,0.3416,medium
2026-03-30 01:17:00+00:00,268,40.510000000000005,0.22765,0,268,15982.4,8389,31.93,52.120000000000005,0.45,0.0819,clear,30.3,5.4,40.510000000000005,0.0,67.7,0.3388,medium
2026-03-30 01:18:00+00:00,258,41.33,0.22543000000000002,0,258,15262.6,8425,32.089999999999996,53.86,0.45715000000000006,0.0712,clear,29.7,6.3,41.33,0.0,62.7,0.3413,medium
2026-03-30 01:19:00+00:00,250,42.589999999999996,0.20345,0,250,14834.1,8305,32.39,52.660000000000004,0.44821,0.0642,clear,29.5,8.3,42.589999999999996,0.0,65.5,0.3258,low
2026-03-30 01:20:00+00:00,266,42.019999999999996,0.22418,0,266,15930.7,8433,31.830000000000002,52.629999999999995,0.45352,0.0919,clear,28.9,6.3,42.019999999999996,0.0,64.4,0.3388,medium
2026-03-30 01:21:00+00:00,266,40.489999999999995,0.21508,0,266,16045.9,8506,30.95,54.08,0.46932999999999997,0.1053,clear,29.4,7.4,40.489999999999995,0.0,64.5,0.3422,medium
2026-03-30 01:22:00+00:00,255,41.93,0.21177,0,255,15357.4,8441,31.53,52.779999999999994,0.45719000000000004,0.0597,clear,30.7,5.1,41.93,0.0,68.1,0.3345,low
2026-03-30 01:23:00+00:00,265,44.410000000000004,0.21903999999999998,1,265,15973.2,8403,31.559999999999995,52.970000000000006,0.45784,0.0837,clear,30.4,5.1,44.410000000000004,0.3,65.8,0.3384,low
2026-03-30 01:24:00+00:00,271,43.05,0.22961,1,271,16150.0,8369,31.82,53.44,0.45766999999999997,0.0862,clear,30.6,5.2,43.05,0.0,63.2,0.3436,medium
2026-03-30 01:25:00+00:00,269,41.54,0.22335,0,269,16280.1,8495,33.12,53.54,0.44551999999999997,0.0909,clear,30.3,6.2,41.54,0.0,66.8,0.3344,low
