timestamp,camera_id,location,latitude,longitude,cars,motorcycles,buses,trucks,total_vehicles,avg_speed_kmh,incident_flag,incident_count,confidence,congestion_index
2026-03-29T19:10:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,36,23,7,5,71,33.4,False,0,0.878,0.5886
2026-03-29T19:11:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,32,16,6,6,60,36.3,False,0,0.841,0.5054
2026-03-29T19:12:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,35,18,12,5,70,36.2,False,0,0.933,0.5692
2026-03-29T19:13:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,35,20,8,7,70,36.9,False,0,0.902,0.5942
2026-03-29T19:14:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,29,24,9,5,67,35.7,False,0,0.861,0.5586
2026-03-29T19:15:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,38,17,10,6,71,40.2,False,0,0.935,0.6071
2026-03-29T19:16:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,44,19,8,5,76,43.3,False,0,0.81,0.617
2026-03-29T19:17:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,38,16,9,6,69,35.4,False,0,0.829,0.6151
2026-03-29T19:18:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,39,14,7,5,65,39.7,False,0,0.804,0.5285
2026-03-29T19:19:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,38,19,6,5,68,33.9,False,0,0.892,0.5434
2026-03-29T19:20:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,42,18,7,7,74,38.3,False,0,0.936,0.6301
2026-03-29T19:21:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,44,17,9,6,76,35.9,True,1,0.884,0.652
2026-03-29T19:22:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,27,19,11,6,63,39.9,False,0,0.794,0.554
2026-03-29T19:23:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,45,10,8,5,68,38.0,False,0,0.894,0.5463
2026-03-29T19:24:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,37,19,7,6,69,35.4,False,0,0.84,0.5878
2026-03-29T19:25:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,31,18,8,7,64,38.6,False,0,0.919,0.5407
2026-03-29T19:26:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,41,14,8,5,68,41.6,False,0,0.943,0.5952
2026-03-29T19:27:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,43,24,10,4,81,34.7,False,0,0.884,0.703
2026-03-29T19:28:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,36,16,9,6,67,36.0,False,0,0.809,0.5449
2026-03-29T19:29:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,34,15,9,5,63,38.6,False,0,0.858,0.5325
2026-03-29T19:30:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,34,19,7,6,66,36.0,False,0,0.935,0.532
2026-03-29T19:31:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,41,19,9,4,73,39.9,False,0,0.854,0.6253
2026-03-29T19:32:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,32,18,10,6,66,38.9,False,0,0.945,0.5225
2026-03-29T19:33:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,46,17,6,7,76,38.1,False,0,0.868,0.5938
2026-03-29T19:34:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,41,19,9,6,75,32.7,False,0,0.816,0.6208
2026-03-29T19:35:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,33,20,10,6,69,38.1,False,0,0.867,0.5796
2026-03-29T19:36:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,36,16,7,5,64,36.3,False,0,0.935,0.5338
2026-03-29T19:37:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,34,23,8,5,70,39.5,False,0,0.905,0.6099
2026-03-29T19:38:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,34,20,7,6,67,29.2,False,0,0.862,0.5574
2026-03-29T19:39:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,34,18,13,5,70,35.6,False,0,0.831,0.5947
2026-03-29T19:40:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,28,19,7,4,58,35.6,False,0,0.8,0.5116
2026-03-29T19:41:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,36,19,7,5,67,40.1,False,0,0.828,0.5339
2026-03-29T19:42:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,36,16,8,6,66,37.1,True,2,0.831,0.6031
2026-03-29T19:43:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,42,19,7,6,74,31.8,False,0,0.826,0.6136
2026-03-29T19:44:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,23,15,10,6,54,37.7,False,0,0.892,0.4377
2026-03-29T19:45:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,30,19,8,6,63,39.5,False,0,0.821,0.5419
2026-03-29T19:46:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,32,20,7,6,65,39.2,False,0,0.904,0.5354
2026-03-29T19:47:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,36,19,8,5,68,38.1,False,0,0.808,0.5709
2026-03-29T19:48:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,39,12,8,6,65,34.5,False,0,0.853,0.5277
2026-03-29T19:49:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,37,17,8,5,67,38.7,False,0,0.869,0.5393
2026-03-29T19:50:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,35,20,8,5,68,39.3,False,0,0.848,0.595
2026-03-29T19:51:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,30,16,9,5,60,36.9,False,0,0.82,0.5057
2026-03-29T19:52:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,38,17,9,5,69,36.4,False,0,0.893,0.5641
2026-03-29T19:53:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,31,17,7,7,62,34.2,False,0,0.807,0.5164
2026-03-29T19:54:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,34,18,11,6,69,35.5,False,0,0.925,0.579
2026-03-29T19:55:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,40,19,8,5,72,35.8,False,0,0.788,0.5758
2026-03-29T19:56:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,39,16,10,5,70,38.6,False,0,0.841,0.6071
2026-03-29T19:57:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,28,21,9,7,65,35.9,False,0,0.833,0.5003
2026-03-29T19:58:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,35,16,9,5,65,36.9,False,0,0.887,0.549
2026-03-29T19:59:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,34,22,7,8,71,41.6,False,0,0.897,0.6009
2026-03-29T20:00:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,15,6,1,2,24,41.9,False,0,0.885,0.1834
2026-03-29T20:01:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,5,2,1,17,48.3,False,0,0.879,0.1491
2026-03-29T20:02:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,3,1,21,45.9,False,0,0.869,0.1979
2026-03-29T20:03:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,3,1,22,43.5,False,0,0.87,0.1707
2026-03-29T20:04:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,6,2,1,22,41.8,False,0,0.821,0.1841
2026-03-29T20:05:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,8,5,2,2,17,41.5,False,0,0.853,0.123
2026-03-29T20:06:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,2,2,21,38.3,False,0,0.904,0.1421
2026-03-29T20:07:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,2,19,41.5,False,0,0.829,0.1562
2026-03-29T20:08:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,3,2,20,44.1,False,0,0.814,0.1304
2026-03-29T20:09:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,6,2,1,22,45.1,False,0,0.793,0.1799
2026-03-29T20:10:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,3,2,22,40.3,False,0,0.915,0.1962
2026-03-29T20:11:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,4,2,2,17,45.8,False,0,0.816,0.1319
2026-03-29T20:12:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,8,4,3,1,16,44.7,False,0,0.839,0.1502
2026-03-29T20:13:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,3,3,2,21,41.6,False,0,0.789,0.1737
2026-03-29T20:14:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,5,2,1,22,43.0,False,0,0.802,0.1768
2026-03-29T20:15:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,2,2,20,40.2,False,0,0.943,0.2002
2026-03-29T20:16:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,3,1,20,40.3,False,0,0.887,0.1852
2026-03-29T20:17:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,4,3,1,17,42.3,False,0,0.893,0.1229
2026-03-29T20:18:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,4,3,2,22,37.2,False,0,0.807,0.1794
2026-03-29T20:19:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,4,1,22,48.0,False,0,0.936,0.1726
2026-03-29T20:20:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,2,2,21,43.4,False,0,0.841,0.1795
2026-03-29T20:21:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,2,1,18,35.1,False,0,0.798,0.1336
2026-03-29T20:22:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,3,3,1,19,41.5,False,0,0.894,0.1329
2026-03-29T20:23:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,4,3,1,20,38.7,False,0,0.92,0.1575
2026-03-29T20:24:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,2,1,18,41.7,False,0,0.937,0.1518
2026-03-29T20:25:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,3,2,22,43.1,False,0,0.813,0.175
2026-03-29T20:26:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,2,2,22,45.2,True,2,0.904,0.1996
2026-03-29T20:27:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,1,18,44.1,True,2,0.799,0.1288
2026-03-29T20:28:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,3,1,21,44.6,False,0,0.842,0.1908
2026-03-29T20:29:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,4,3,2,19,48.7,False,0,0.85,0.1735
2026-03-29T20:30:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,7,3,2,21,46.2,False,0,0.785,0.1733
2026-03-29T20:31:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,7,2,1,22,38.9,False,0,0.865,0.1692
2026-03-29T20:32:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,3,1,20,42.6,False,0,0.796,0.1987
2026-03-29T20:33:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,3,2,21,47.3,False,0,0.842,0.1333
2026-03-29T20:34:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,3,1,21,38.9,False,0,0.854,0.173
2026-03-29T20:35:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,5,3,2,19,44.3,False,0,0.799,0.1861
2026-03-29T20:36:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,2,1,20,39.1,False,0,0.837,0.1817
2026-03-29T20:37:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,4,3,1,21,44.6,False,0,0.901,0.1682
2026-03-29T20:38:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,2,2,21,38.9,False,0,0.829,0.1814
2026-03-29T20:39:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,3,1,20,36.6,False,0,0.943,0.1687
2026-03-29T20:40:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,3,1,22,40.9,False,0,0.917,0.1685
2026-03-29T20:41:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,4,2,2,17,41.0,False,0,0.794,0.1311
2026-03-29T20:42:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,7,2,1,19,37.0,False,0,0.781,0.1248
2026-03-29T20:43:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,7,3,1,22,40.7,False,0,0.868,0.1779
2026-03-29T20:44:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,2,1,19,42.1,False,0,0.829,0.168
2026-03-29T20:45:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,2,2,22,47.7,False,0,0.835,0.1806
2026-03-29T20:46:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,2,1,20,42.3,False,0,0.854,0.1609
2026-03-29T20:47:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,7,2,2,21,40.1,False,0,0.854,0.1912
2026-03-29T20:48:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,4,2,2,19,46.1,False,0,0.945,0.1364
2026-03-29T20:49:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,8,2,1,23,38.5,False,0,0.949,0.1409
2026-03-29T20:50:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,8,4,2,2,16,44.3,False,0,0.836,0.1441
2026-03-29T20:51:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,2,2,21,40.7,False,0,0.83,0.1489
2026-03-29T20:52:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,15,4,2,2,23,40.2,False,0,0.903,0.1831
2026-03-29T20:53:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,4,2,1,21,45.5,False,0,0.919,0.2124
2026-03-29T20:54:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,3,2,2,18,44.1,False,0,0.871,0.1609
2026-03-29T20:55:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,7,2,2,24,42.6,False,0,0.914,0.1828
2026-03-29T20:56:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,3,2,20,37.3,False,0,0.811,0.1828
2026-03-29T20:57:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,3,1,19,46.7,False,0,0.862,0.1341
2026-03-29T20:58:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,2,2,21,35.4,False,0,0.948,0.1845
2026-03-29T20:59:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,1,18,42.2,False,0,0.868,0.1562
2026-03-29T21:00:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,2,1,18,51.0,False,0,0.875,0.1932
2026-03-29T21:01:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,4,2,1,19,43.0,False,0,0.805,0.1563
2026-03-29T21:02:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,3,2,22,41.6,False,0,0.911,0.1826
2026-03-29T21:03:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,3,2,23,43.3,False,0,0.885,0.169
2026-03-29T21:04:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,7,2,2,24,41.8,False,0,0.839,0.1822
2026-03-29T21:05:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,6,2,2,24,34.1,False,0,0.927,0.2084
2026-03-29T21:06:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,2,1,20,41.6,False,0,0.877,0.2107
2026-03-29T21:07:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,3,2,23,43.0,False,0,0.844,0.1884
2026-03-29T21:08:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,8,5,2,2,17,48.2,False,0,0.835,0.1487
2026-03-29T21:09:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,4,2,24,40.8,False,0,0.943,0.1938
2026-03-29T21:10:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,2,2,22,40.2,False,0,0.926,0.1923
2026-03-29T21:11:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,4,2,1,20,43.5,False,0,0.856,0.1861
2026-03-29T21:12:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,2,1,21,35.9,False,0,0.879,0.166
2026-03-29T21:13:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,2,1,19,43.8,False,0,0.885,0.1513
2026-03-29T21:14:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,2,1,20,44.8,False,0,0.876,0.1598
2026-03-29T21:15:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,4,3,2,23,42.5,False,0,0.842,0.1855
2026-03-29T21:16:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,2,19,46.7,False,0,0.914,0.1485
2026-03-29T21:17:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,3,2,23,38.8,False,0,0.798,0.2111
2026-03-29T21:18:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,7,3,1,24,40.6,False,0,0.946,0.2055
2026-03-29T21:19:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,7,3,2,26,41.9,False,0,0.855,0.2146
2026-03-29T21:20:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,2,1,20,43.4,False,0,0.805,0.1589
2026-03-29T21:21:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,3,2,20,44.8,False,0,0.826,0.1953
2026-03-29T21:22:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,3,2,20,45.1,False,0,0.875,0.1326
2026-03-29T21:23:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,2,19,41.8,False,0,0.866,0.137
2026-03-29T21:24:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,4,4,2,19,45.5,False,0,0.842,0.1678
2026-03-29T21:25:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,2,19,44.6,False,0,0.936,0.1848
2026-03-29T21:26:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,3,1,20,41.0,False,0,0.885,0.1788
2026-03-29T21:27:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,3,1,22,44.1,False,0,0.852,0.1309
2026-03-29T21:28:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,1,18,47.0,False,0,0.823,0.1393
2026-03-29T21:29:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,2,2,21,37.6,False,0,0.908,0.171
2026-03-29T21:30:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,6,2,2,23,41.3,True,1,0.9,0.2054
2026-03-29T21:31:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,2,2,20,46.5,False,0,0.847,0.1555
2026-03-29T21:32:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,3,1,22,40.4,False,0,0.828,0.1956
2026-03-29T21:33:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,3,2,22,43.5,False,0,0.786,0.2001
2026-03-29T21:34:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,3,1,20,41.7,False,0,0.815,0.1625
2026-03-29T21:35:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,5,3,2,24,46.4,False,0,0.824,0.1716
2026-03-29T21:36:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,3,2,22,41.8,False,0,0.853,0.177
2026-03-29T21:37:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,3,2,21,43.5,False,0,0.87,0.168
2026-03-29T21:38:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,4,3,2,22,47.9,False,0,0.905,0.2016
2026-03-29T21:39:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,8,5,2,2,17,43.6,False,0,0.853,0.1579
2026-03-29T21:40:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,3,2,21,44.4,False,0,0.817,0.1899
2026-03-29T21:41:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,2,2,22,37.6,False,0,0.805,0.1817
2026-03-29T21:42:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,3,2,20,43.3,False,0,0.927,0.1234
2026-03-29T21:43:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,4,2,2,21,42.4,False,0,0.948,0.1721
2026-03-29T21:44:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,6,4,1,24,36.7,False,0,0.924,0.2036
2026-03-29T21:45:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,7,2,2,25,35.4,False,0,0.882,0.2088
2026-03-29T21:46:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,3,2,21,43.2,False,0,0.888,0.1705
2026-03-29T21:47:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,2,1,19,43.8,False,0,0.876,0.1417
2026-03-29T21:48:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,2,1,18,45.9,False,0,0.937,0.1577
2026-03-29T21:49:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,3,1,19,43.8,False,0,0.926,0.1337
2026-03-29T21:50:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,2,2,22,43.0,False,0,0.896,0.1857
2026-03-29T21:51:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,2,2,22,44.9,False,0,0.849,0.1836
2026-03-29T21:52:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,8,5,2,2,17,37.7,False,0,0.783,0.1157
2026-03-29T21:53:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,5,2,1,20,38.9,False,0,0.881,0.1944
2026-03-29T21:54:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,5,2,2,23,40.3,False,0,0.883,0.2245
2026-03-29T21:55:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,2,1,21,39.7,False,0,0.922,0.1624
2026-03-29T21:56:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,5,2,1,17,38.8,False,0,0.798,0.1255
2026-03-29T21:57:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,7,3,1,22,39.4,False,0,0.853,0.185
2026-03-29T21:58:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,3,2,21,45.2,False,0,0.863,0.1344
2026-03-29T21:59:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,7,2,1,21,37.4,False,0,0.874,0.2016
2026-03-29T22:00:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,2,2,22,46.3,False,0,0.896,0.1868
2026-03-29T22:01:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,15,6,2,1,24,46.8,False,0,0.783,0.1967
2026-03-29T22:02:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,2,2,19,38.5,False,0,0.843,0.1715
2026-03-29T22:03:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,4,3,1,19,44.8,False,0,0.913,0.1715
2026-03-29T22:04:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,6,3,1,24,39.0,False,0,0.841,0.2017
2026-03-29T22:05:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,1,18,44.1,False,0,0.837,0.1227
2026-03-29T22:06:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,8,7,4,2,21,44.4,False,0,0.787,0.209
2026-03-29T22:07:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,15,5,3,2,25,38.7,False,0,0.938,0.2089
2026-03-29T22:08:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,7,3,2,23,38.3,False,0,0.852,0.2052
2026-03-29T22:09:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,3,1,22,47.9,False,0,0.785,0.1836
2026-03-29T22:10:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,4,2,2,19,49.4,False,0,0.858,0.1624
2026-03-29T22:11:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,2,1,21,38.7,False,0,0.803,0.1617
2026-03-29T22:12:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,6,3,2,22,41.2,False,0,0.847,0.2121
2026-03-29T22:13:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,8,3,1,21,39.9,False,0,0.908,0.1743
2026-03-29T22:14:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,4,2,1,16,37.8,False,0,0.897,0.1035
2026-03-29T22:15:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,2,1,19,37.9,False,0,0.936,0.182
2026-03-29T22:16:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,6,2,1,18,43.6,False,0,0.788,0.15
2026-03-29T22:17:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,7,3,1,23,41.5,False,0,0.79,0.2119
2026-03-29T22:18:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,2,2,22,44.3,False,0,0.916,0.154
2026-03-29T22:19:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,15,5,3,1,24,39.3,False,0,0.923,0.1708
2026-03-29T22:20:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,9,4,3,1,17,39.0,False,0,0.803,0.1669
2026-03-29T22:21:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,3,2,21,44.6,False,0,0.78,0.1394
2026-03-29T22:22:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,4,2,2,22,44.1,False,0,0.822,0.2266
2026-03-29T22:23:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,6,2,2,23,45.1,False,0,0.886,0.1814
2026-03-29T22:24:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,5,3,2,24,44.9,False,0,0.801,0.2115
2026-03-29T22:25:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,3,2,20,42.3,False,0,0.926,0.1675
2026-03-29T22:26:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,4,3,2,21,43.8,False,0,0.824,0.2051
2026-03-29T22:27:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,6,2,1,21,44.5,False,0,0.897,0.185
2026-03-29T22:28:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,5,2,1,21,43.0,False,0,0.83,0.1604
2026-03-29T22:29:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,14,6,2,1,23,42.8,False,0,0.903,0.1706
2026-03-29T22:30:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,11,5,2,2,20,47.2,False,0,0.883,0.1983
2026-03-29T22:31:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,13,6,3,2,24,44.7,False,0,0.856,0.1785
2026-03-29T22:32:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,6,2,2,20,39.9,False,0,0.863,0.2026
2026-03-29T22:33:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,10,5,2,1,18,43.5,False,0,0.854,0.1432
2026-03-29T22:34:00+00:00,cam_002,Ultadanga Flyover,22.58,88.35,12,7,2,2,23,40.2,False,0,0.83,0.2069
