camera_id,timestamp,latitude,longitude,cars,motorcycles,buses,trucks,total,avg_speed_kmh,incident_flag,confidence,hour,day_of_week,is_weekend,is_morning_peak,is_evening_peak,is_peak_hour,is_night,heavy_vehicle_ratio,congestion_index,congestion_level
cam_001,2026-03-26 06:46:00+00:00,22.5726,88.3639,4,1,0,0,5,28.9,False,0.893,6,3,0,0,0,0,0,0.0,0.3191,medium
cam_001,2026-03-26 06:47:00+00:00,22.5726,88.3639,4,1,0,0,5,30.7,False,0.939,6,3,0,0,0,0,0,0.0,0.3004,medium
cam_001,2026-03-26 06:48:00+00:00,22.5726,88.3639,8,4,0,0,12,25.6,False,0.759,6,3,0,0,0,0,0,0.0,0.3809,medium
cam_001,2026-03-26 06:49:00+00:00,22.5726,88.3639,0,0,0,1,1,35.2,False,0.845,6,3,0,0,0,0,0,1.0,0.2379,low
cam_001,2026-03-26 06:50:00+00:00,22.5726,88.3639,8,6,0,1,15,24.4,False,0.922,6,3,0,0,0,0,0,0.06666666666666667,0.4051,medium
cam_001,2026-03-26 06:51:00+00:00,22.5726,88.3639,4,4,1,0,9,25.6,False,0.83,6,3,0,0,0,0,0,0.1111111111111111,0.3691,medium
cam_001,2026-03-26 06:52:00+00:00,22.5726,88.3639,1,0,1,1,3,29.5,False,0.924,6,3,0,0,0,0,0,0.6666666666666666,0.305,medium
cam_001,2026-03-26 06:53:00+00:00,22.5726,88.3639,6,2,2,0,10,29.6,False,0.928,6,3,0,0,0,0,0,0.2,0.3314,medium
cam_001,2026-03-26 06:54:00+00:00,22.5726,88.3639,3,6,1,0,10,27.7,False,0.927,6,3,0,0,0,0,0,0.1,0.3512,medium
cam_001,2026-03-26 06:55:00+00:00,22.5726,88.3639,3,0,2,0,5,29.5,False,0.777,6,3,0,0,0,0,0,0.4,0.3128,medium
cam_001,2026-03-26 06:56:00+00:00,22.5726,88.3639,6,2,1,0,9,30.9,False,0.836,6,3,0,0,0,0,0,0.1111111111111111,0.314,medium
cam_001,2026-03-26 06:57:00+00:00,22.5726,88.3639,7,3,1,0,11,26.4,False,0.901,6,3,0,0,0,0,0,0.09090909090909091,0.3686,medium
cam_001,2026-03-26 06:58:00+00:00,22.5726,88.3639,7,3,0,0,10,29.4,False,0.862,6,3,0,0,0,0,0,0.0,0.3335,medium
cam_001,2026-03-26 06:59:00+00:00,22.5726,88.3639,8,2,1,0,11,26.3,False,0.804,6,3,0,0,0,0,0,0.09090909090909091,0.3697,medium
cam_001,2026-03-26 07:00:00+00:00,22.5726,88.3639,50,25,7,3,85,12.1,False,0.809,7,3,0,0,0,0,0,0.11764705882352941,0.8075,high
cam_001,2026-03-26 07:01:00+00:00,22.5726,88.3639,51,26,6,3,86,11.5,False,0.775,7,3,0,0,0,0,0,0.10465116279069768,0.8177,high
cam_001,2026-03-26 07:02:00+00:00,22.5726,88.3639,50,27,6,4,87,7.5,False,0.931,7,3,0,0,0,0,0,0.11494252873563218,0.8632,high
cam_001,2026-03-26 07:03:00+00:00,22.5726,88.3639,55,26,5,3,89,9.9,False,0.824,7,3,0,0,0,0,0,0.0898876404494382,0.8461,high
cam_001,2026-03-26 07:04:00+00:00,22.5726,88.3639,52,28,7,3,90,9.3,False,0.755,7,3,0,0,0,0,0,0.1111111111111111,0.8562,high
cam_001,2026-03-26 07:05:00+00:00,22.5726,88.3639,51,28,6,3,88,10.7,False,0.934,7,3,0,0,0,0,0,0.10227272727272728,0.8338,high
cam_001,2026-03-26 07:06:00+00:00,22.5726,88.3639,53,25,7,3,88,6.1,False,0.827,7,3,0,0,0,0,0,0.11363636363636363,0.8817,high
cam_001,2026-03-26 07:07:00+00:00,22.5726,88.3639,47,28,6,3,84,9.4,False,0.877,7,3,0,0,0,0,0,0.10714285714285714,0.8317,high
cam_001,2026-03-26 07:08:00+00:00,22.5726,88.3639,48,25,5,3,81,10.1,False,0.84,7,3,0,0,0,0,0,0.09876543209876543,0.8126,high
cam_001,2026-03-26 07:09:00+00:00,22.5726,88.3639,50,25,5,4,84,5.0,False,0.939,7,3,0,0,0,0,0,0.10714285714285714,0.8774,high
cam_001,2026-03-26 07:10:00+00:00,22.5726,88.3639,53,26,7,4,90,5.6,False,0.835,7,3,0,0,0,0,0,0.12222222222222222,0.8947,high
cam_001,2026-03-26 07:11:00+00:00,22.5726,88.3639,55,25,7,3,90,5.0,False,0.854,7,3,0,0,0,0,0,0.1111111111111111,0.9009,high
cam_001,2026-03-26 07:12:00+00:00,22.5726,88.3639,60,26,6,3,95,7.5,False,0.878,7,3,0,0,0,0,0,0.09473684210526316,0.8946,high
cam_001,2026-03-26 07:13:00+00:00,22.5726,88.3639,49,30,7,3,89,9.4,False,0.751,7,3,0,0,0,0,0,0.11235955056179775,0.8513,high
cam_001,2026-03-26 07:14:00+00:00,22.5726,88.3639,51,28,6,3,88,11.0,False,0.889,7,3,0,0,0,0,0,0.10227272727272728,0.8307,high
cam_001,2026-03-26 07:15:00+00:00,22.5726,88.3639,50,26,6,3,85,8.1,False,0.772,7,3,0,0,0,0,0,0.10588235294117647,0.8491,high
cam_001,2026-03-26 07:16:00+00:00,22.5726,88.3639,55,30,7,3,95,11.3,False,0.894,7,3,0,0,0,0,0,0.10526315789473684,0.855,high
cam_001,2026-03-26 07:17:00+00:00,22.5726,88.3639,61,31,7,3,102,5.2,False,0.949,7,3,0,0,0,0,0,0.09803921568627451,0.9459,high
cam_001,2026-03-26 07:18:00+00:00,22.5726,88.3639,51,26,7,3,87,5.0,False,0.758,7,3,0,0,0,0,0,0.11494252873563218,0.8892,high
cam_001,2026-03-26 07:19:00+00:00,22.5726,88.3639,52,28,6,3,89,7.9,False,0.756,7,3,0,0,0,0,0,0.10112359550561797,0.8669,high
cam_001,2026-03-26 07:20:00+00:00,22.5726,88.3639,52,25,5,3,85,8.8,False,0.91,7,3,0,0,0,0,0,0.09411764705882353,0.8418,high
cam_001,2026-03-26 07:21:00+00:00,22.5726,88.3639,49,30,7,3,89,7.9,False,0.802,7,3,0,0,0,0,0,0.11235955056179775,0.8669,high
cam_001,2026-03-26 07:22:00+00:00,22.5726,88.3639,50,26,6,4,86,5.0,False,0.777,7,3,0,0,0,0,0,0.11627906976744186,0.8853,high
cam_001,2026-03-26 07:23:00+00:00,22.5726,88.3639,55,26,8,3,92,7.8,False,0.863,7,3,0,0,0,0,0,0.11956521739130435,0.8797,high
cam_001,2026-03-26 07:24:00+00:00,22.5726,88.3639,55,27,7,3,92,5.4,False,0.896,7,3,0,0,0,0,0,0.10869565217391304,0.9046,high
cam_001,2026-03-26 07:25:00+00:00,22.5726,88.3639,51,28,5,4,88,9.3,False,0.933,7,3,0,0,0,0,0,0.10227272727272728,0.8484,high
cam_001,2026-03-26 07:26:00+00:00,22.5726,88.3639,49,27,5,4,85,8.7,False,0.933,7,3,0,0,0,0,0,0.10588235294117647,0.8429,high
cam_001,2026-03-26 07:27:00+00:00,22.5726,88.3639,52,27,6,2,87,6.1,False,0.753,7,3,0,0,0,0,0,0.09195402298850575,0.8777,high
cam_001,2026-03-26 07:28:00+00:00,22.5726,88.3639,48,28,8,4,88,7.0,False,0.946,7,3,0,0,0,0,0,0.13636363636363635,0.8723,high
cam_001,2026-03-26 07:29:00+00:00,22.5726,88.3639,54,28,7,3,92,5.9,False,0.757,7,3,0,0,0,0,0,0.10869565217391304,0.8994,high
cam_001,2026-03-26 07:30:00+00:00,22.5726,88.3639,54,26,7,2,89,7.9,False,0.815,7,3,0,0,0,0,0,0.10112359550561797,0.8669,high
cam_001,2026-03-26 07:31:00+00:00,22.5726,88.3639,53,29,7,3,92,9.9,False,0.918,7,3,0,0,0,0,0,0.10869565217391304,0.8578,high
cam_001,2026-03-26 07:32:00+00:00,22.5726,88.3639,48,24,6,3,81,6.0,False,0.85,7,3,0,0,0,0,0,0.1111111111111111,0.8553,high
cam_001,2026-03-26 07:33:00+00:00,22.5726,88.3639,52,31,7,3,93,9.0,False,0.866,7,3,0,0,0,0,0,0.10752688172043011,0.8711,high
cam_001,2026-03-26 07:34:00+00:00,22.5726,88.3639,50,29,8,3,90,6.9,False,0.929,7,3,0,0,0,0,0,0.12222222222222222,0.8812,high
cam_001,2026-03-26 07:35:00+00:00,22.5726,88.3639,52,30,8,3,93,6.4,False,0.798,7,3,0,0,0,0,0,0.11827956989247312,0.8982,high
cam_001,2026-03-26 07:36:00+00:00,22.5726,88.3639,49,30,7,3,89,7.8,False,0.817,7,3,0,0,0,0,0,0.11235955056179775,0.8679,high
cam_001,2026-03-26 07:37:00+00:00,22.5726,88.3639,52,28,8,3,91,5.9,False,0.76,7,3,0,0,0,0,0,0.12087912087912088,0.8955,high
cam_001,2026-03-26 07:38:00+00:00,22.5726,88.3639,51,30,8,3,92,6.9,False,0.856,7,3,0,0,0,0,0,0.11956521739130435,0.889,high
cam_001,2026-03-26 07:39:00+00:00,22.5726,88.3639,53,25,7,3,88,5.6,False,0.76,7,3,0,0,0,0,0,0.11363636363636363,0.8869,high
cam_001,2026-03-26 07:40:00+00:00,22.5726,88.3639,48,24,6,4,82,11.9,False,0.945,7,3,0,0,0,0,0,0.12195121951219512,0.7978,high
cam_001,2026-03-26 07:41:00+00:00,22.5726,88.3639,54,30,6,3,93,8.1,False,0.801,7,3,0,0,0,0,0,0.0967741935483871,0.8805,high
cam_001,2026-03-26 07:42:00+00:00,22.5726,88.3639,52,28,5,3,88,6.6,False,0.847,7,3,0,0,0,0,0,0.09090909090909091,0.8765,high
cam_001,2026-03-26 07:43:00+00:00,22.5726,88.3639,49,23,7,4,83,8.4,False,0.766,7,3,0,0,0,0,0,0.13253012048192772,0.8381,high
cam_001,2026-03-26 07:44:00+00:00,22.5726,88.3639,53,24,5,3,85,7.8,False,0.773,7,3,0,0,0,0,0,0.09411764705882353,0.8522,high
cam_001,2026-03-26 07:45:00+00:00,22.5726,88.3639,58,30,7,4,99,7.6,False,0.895,7,3,0,0,0,0,0,0.1111111111111111,0.9092,high
cam_001,2026-03-26 07:46:00+00:00,22.5726,88.3639,53,27,8,3,91,9.2,False,0.838,7,3,0,0,0,0,0,0.12087912087912088,0.8612,high
cam_001,2026-03-26 07:47:00+00:00,22.5726,88.3639,54,31,7,3,95,9.5,False,0.872,7,3,0,0,0,0,0,0.10526315789473684,0.8738,high
cam_001,2026-03-26 07:48:00+00:00,22.5726,88.3639,52,24,7,3,86,6.9,False,0.925,7,3,0,0,0,0,0,0.11627906976744186,0.8655,high
cam_001,2026-03-26 07:49:00+00:00,22.5726,88.3639,49,28,7,3,87,6.8,False,0.821,7,3,0,0,0,0,0,0.11494252873563218,0.8705,high
cam_001,2026-03-26 07:50:00+00:00,22.5726,88.3639,51,26,5,3,85,7.4,False,0.802,7,3,0,0,0,0,0,0.09411764705882353,0.8564,high
cam_001,2026-03-26 07:51:00+00:00,22.5726,88.3639,52,30,6,3,91,5.0,False,0.856,7,3,0,0,0,0,0,0.0989010989010989,0.9049,high
cam_001,2026-03-26 07:52:00+00:00,22.5726,88.3639,48,28,7,4,87,5.0,False,0.871,7,3,0,0,0,0,0,0.12643678160919541,0.8892,high
cam_001,2026-03-26 07:53:00+00:00,22.5726,88.3639,55,33,8,3,99,10.7,False,0.807,7,3,0,0,0,0,0,0.1111111111111111,0.877,high
cam_001,2026-03-26 07:54:00+00:00,22.5726,88.3639,51,29,8,3,91,11.3,False,0.882,7,3,0,0,0,0,0,0.12087912087912088,0.8394,high
cam_001,2026-03-26 07:55:00+00:00,22.5726,88.3639,55,26,6,2,89,7.5,False,0.855,7,3,0,0,0,0,0,0.0898876404494382,0.871,high
cam_001,2026-03-26 07:56:00+00:00,22.5726,88.3639,49,24,5,3,81,9.2,False,0.863,7,3,0,0,0,0,0,0.09876543209876543,0.822,high
cam_001,2026-03-26 07:57:00+00:00,22.5726,88.3639,47,26,6,3,82,8.6,False,0.943,7,3,0,0,0,0,0,0.10975609756097561,0.8321,high
cam_001,2026-03-26 07:58:00+00:00,22.5726,88.3639,53,30,7,3,93,14.2,False,0.93,7,3,0,0,0,0,0,0.10752688172043011,0.817,high
cam_001,2026-03-26 07:59:00+00:00,22.5726,88.3639,56,26,6,3,91,10.2,False,0.752,7,3,0,0,0,0,0,0.0989010989010989,0.8508,high
cam_001,2026-03-26 08:00:00+00:00,22.5726,88.3639,54,25,6,3,88,5.0,False,0.753,8,3,0,1,0,1,0,0.10227272727272728,0.8931,high
cam_001,2026-03-26 08:01:00+00:00,22.5726,88.3639,50,28,7,3,88,5.0,False,0.876,8,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 08:02:00+00:00,22.5726,88.3639,57,28,4,2,91,5.0,False,0.902,8,3,0,1,0,1,0,0.06593406593406594,0.9049,high
cam_001,2026-03-26 08:03:00+00:00,22.5726,88.3639,56,27,7,3,93,5.0,False,0.857,8,3,0,1,0,1,0,0.10752688172043011,0.9127,high
cam_001,2026-03-26 08:04:00+00:00,22.5726,88.3639,49,29,6,3,87,5.0,False,0.784,8,3,0,1,0,1,0,0.10344827586206896,0.8892,high
cam_001,2026-03-26 08:05:00+00:00,22.5726,88.3639,55,26,6,3,90,5.0,False,0.802,8,3,0,1,0,1,0,0.1,0.9009,high
cam_001,2026-03-26 08:06:00+00:00,22.5726,88.3639,55,26,7,3,91,5.0,False,0.918,8,3,0,1,0,1,0,0.10989010989010989,0.9049,high
cam_001,2026-03-26 08:07:00+00:00,22.5726,88.3639,51,28,8,3,90,5.0,False,0.817,8,3,0,1,0,1,0,0.12222222222222222,0.9009,high
cam_001,2026-03-26 08:08:00+00:00,22.5726,88.3639,52,27,7,3,89,5.4,False,0.945,8,3,0,1,0,1,0,0.11235955056179775,0.8929,high
cam_001,2026-03-26 08:09:00+00:00,22.5726,88.3639,44,28,7,2,81,5.0,False,0.916,8,3,0,1,0,1,0,0.1111111111111111,0.8657,high
cam_001,2026-03-26 08:10:00+00:00,22.5726,88.3639,52,28,6,3,89,5.0,False,0.758,8,3,0,1,0,1,0,0.10112359550561797,0.897,high
cam_001,2026-03-26 08:11:00+00:00,22.5726,88.3639,50,25,6,4,85,5.0,False,0.814,8,3,0,1,0,1,0,0.11764705882352941,0.8813,high
cam_001,2026-03-26 08:12:00+00:00,22.5726,88.3639,46,24,7,3,80,5.0,False,0.847,8,3,0,1,0,1,0,0.125,0.8617,high
cam_001,2026-03-26 08:13:00+00:00,22.5726,88.3639,50,28,6,5,89,5.0,False,0.904,8,3,0,1,0,1,0,0.12359550561797752,0.897,high
cam_001,2026-03-26 08:14:00+00:00,22.5726,88.3639,51,24,5,4,84,5.0,False,0.88,8,3,0,1,0,1,0,0.10714285714285714,0.8774,high
cam_001,2026-03-26 08:15:00+00:00,22.5726,88.3639,48,30,6,3,87,5.0,False,0.791,8,3,0,1,0,1,0,0.10344827586206896,0.8892,high
cam_001,2026-03-26 08:16:00+00:00,22.5726,88.3639,52,26,7,4,89,5.0,False,0.836,8,3,0,1,0,1,0,0.12359550561797752,0.897,high
cam_001,2026-03-26 08:17:00+00:00,22.5726,88.3639,49,27,4,3,83,5.0,False,0.758,8,3,0,1,0,1,0,0.08433734939759036,0.8735,high
cam_001,2026-03-26 08:18:00+00:00,22.5726,88.3639,51,26,5,2,84,5.0,False,0.867,8,3,0,1,0,1,0,0.08333333333333333,0.8774,high
cam_001,2026-03-26 08:19:00+00:00,22.5726,88.3639,53,28,8,3,92,5.0,False,0.888,8,3,0,1,0,1,0,0.11956521739130435,0.9088,high
cam_001,2026-03-26 08:20:00+00:00,22.5726,88.3639,52,26,7,3,88,5.0,False,0.776,8,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 08:21:00+00:00,22.5726,88.3639,47,27,5,4,83,5.8,False,0.845,8,3,0,1,0,1,0,0.10843373493975904,0.8652,high
cam_001,2026-03-26 08:22:00+00:00,22.5726,88.3639,52,26,8,2,88,5.0,False,0.894,8,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 08:23:00+00:00,22.5726,88.3639,50,28,7,3,88,5.0,False,0.821,8,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 08:24:00+00:00,22.5726,88.3639,53,28,6,3,90,5.0,False,0.785,8,3,0,1,0,1,0,0.1,0.9009,high
cam_001,2026-03-26 08:25:00+00:00,22.5726,88.3639,52,27,7,4,90,5.0,False,0.854,8,3,0,1,0,1,0,0.12222222222222222,0.9009,high
cam_001,2026-03-26 08:26:00+00:00,22.5726,88.3639,55,27,6,3,91,5.0,False,0.831,8,3,0,1,0,1,0,0.0989010989010989,0.9049,high
cam_001,2026-03-26 08:27:00+00:00,22.5726,88.3639,55,28,6,3,92,5.0,False,0.782,8,3,0,1,0,1,0,0.09782608695652174,0.9088,high
cam_001,2026-03-26 08:28:00+00:00,22.5726,88.3639,52,27,6,2,87,5.0,False,0.881,8,3,0,1,0,1,0,0.09195402298850575,0.8892,high
cam_001,2026-03-26 08:29:00+00:00,22.5726,88.3639,54,25,8,3,90,5.0,False,0.797,8,3,0,1,0,1,0,0.12222222222222222,0.9009,high
cam_001,2026-03-26 08:30:00+00:00,22.5726,88.3639,54,27,6,2,89,5.0,False,0.756,8,3,0,1,0,1,0,0.0898876404494382,0.897,high
cam_001,2026-03-26 08:31:00+00:00,22.5726,88.3639,49,27,7,2,85,5.0,False,0.89,8,3,0,1,0,1,0,0.10588235294117647,0.8813,high
cam_001,2026-03-26 08:32:00+00:00,22.5726,88.3639,49,29,8,3,89,5.0,False,0.869,8,3,0,1,0,1,0,0.12359550561797752,0.897,high
cam_001,2026-03-26 08:33:00+00:00,22.5726,88.3639,54,29,5,3,91,5.0,False,0.915,8,3,0,1,0,1,0,0.08791208791208792,0.9049,high
cam_001,2026-03-26 08:34:00+00:00,22.5726,88.3639,48,28,6,3,85,5.0,False,0.84,8,3,0,1,0,1,0,0.10588235294117647,0.8813,high
cam_001,2026-03-26 08:35:00+00:00,22.5726,88.3639,55,23,7,3,88,5.0,False,0.798,8,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 08:36:00+00:00,22.5726,88.3639,52,29,7,3,91,5.0,False,0.939,8,3,0,1,0,1,0,0.10989010989010989,0.9049,high
cam_001,2026-03-26 08:37:00+00:00,22.5726,88.3639,54,28,6,3,91,5.0,False,0.783,8,3,0,1,0,1,0,0.0989010989010989,0.9049,high
cam_001,2026-03-26 08:38:00+00:00,22.5726,88.3639,54,26,5,4,89,5.0,False,0.918,8,3,0,1,0,1,0,0.10112359550561797,0.897,high
cam_001,2026-03-26 08:39:00+00:00,22.5726,88.3639,50,30,7,3,90,5.0,False,0.774,8,3,0,1,0,1,0,0.1111111111111111,0.9009,high
cam_001,2026-03-26 08:40:00+00:00,22.5726,88.3639,56,25,5,3,89,5.0,False,0.86,8,3,0,1,0,1,0,0.0898876404494382,0.897,high
cam_001,2026-03-26 08:41:00+00:00,22.5726,88.3639,54,23,4,3,84,5.0,False,0.896,8,3,0,1,0,1,0,0.08333333333333333,0.8774,high
cam_001,2026-03-26 08:42:00+00:00,22.5726,88.3639,50,29,5,2,86,5.0,False,0.838,8,3,0,1,0,1,0,0.08139534883720931,0.8853,high
cam_001,2026-03-26 08:43:00+00:00,22.5726,88.3639,51,26,8,3,88,5.0,False,0.923,8,3,0,1,0,1,0,0.125,0.8931,high
cam_001,2026-03-26 08:44:00+00:00,22.5726,88.3639,56,27,7,3,93,5.0,False,0.776,8,3,0,1,0,1,0,0.10752688172043011,0.9127,high
cam_001,2026-03-26 08:45:00+00:00,22.5726,88.3639,53,27,6,3,89,5.0,False,0.94,8,3,0,1,0,1,0,0.10112359550561797,0.897,high
cam_001,2026-03-26 08:46:00+00:00,22.5726,88.3639,48,27,5,3,83,5.0,False,0.828,8,3,0,1,0,1,0,0.0963855421686747,0.8735,high
cam_001,2026-03-26 08:47:00+00:00,22.5726,88.3639,55,26,8,3,92,5.0,False,0.911,8,3,0,1,0,1,0,0.11956521739130435,0.9088,high
cam_001,2026-03-26 08:48:00+00:00,22.5726,88.3639,55,24,5,3,87,5.0,False,0.829,8,3,0,1,0,1,0,0.09195402298850575,0.8892,high
cam_001,2026-03-26 08:49:00+00:00,22.5726,88.3639,50,28,7,3,88,5.0,False,0.773,8,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 08:50:00+00:00,22.5726,88.3639,49,24,6,3,82,5.0,False,0.809,8,3,0,1,0,1,0,0.10975609756097561,0.8696,high
cam_001,2026-03-26 08:51:00+00:00,22.5726,88.3639,56,30,7,3,96,5.0,False,0.822,8,3,0,1,0,1,0,0.10416666666666667,0.9245,high
cam_001,2026-03-26 08:52:00+00:00,22.5726,88.3639,52,30,6,3,91,5.0,False,0.942,8,3,0,1,0,1,0,0.0989010989010989,0.9049,high
cam_001,2026-03-26 08:53:00+00:00,22.5726,88.3639,52,25,7,2,86,5.0,False,0.825,8,3,0,1,0,1,0,0.10465116279069768,0.8853,high
cam_001,2026-03-26 08:54:00+00:00,22.5726,88.3639,53,29,9,4,95,5.0,False,0.859,8,3,0,1,0,1,0,0.1368421052631579,0.9206,high
cam_001,2026-03-26 08:55:00+00:00,22.5726,88.3639,55,25,5,3,88,5.0,False,0.896,8,3,0,1,0,1,0,0.09090909090909091,0.8931,high
cam_001,2026-03-26 08:56:00+00:00,22.5726,88.3639,54,28,6,3,91,5.0,False,0.782,8,3,0,1,0,1,0,0.0989010989010989,0.9049,high
cam_001,2026-03-26 08:57:00+00:00,22.5726,88.3639,57,29,6,3,95,5.0,False,0.83,8,3,0,1,0,1,0,0.09473684210526316,0.9206,high
cam_001,2026-03-26 08:58:00+00:00,22.5726,88.3639,52,27,6,3,88,5.0,False,0.823,8,3,0,1,0,1,0,0.10227272727272728,0.8931,high
cam_001,2026-03-26 08:59:00+00:00,22.5726,88.3639,52,28,5,3,88,5.0,False,0.863,8,3,0,1,0,1,0,0.09090909090909091,0.8931,high
cam_001,2026-03-26 09:00:00+00:00,22.5726,88.3639,54,31,7,3,95,5.0,False,0.784,9,3,0,1,0,1,0,0.10526315789473684,0.9206,high
cam_001,2026-03-26 09:01:00+00:00,22.5726,88.3639,52,30,7,4,93,5.0,False,0.817,9,3,0,1,0,1,0,0.11827956989247312,0.9127,high
cam_001,2026-03-26 09:02:00+00:00,22.5726,88.3639,50,25,6,4,85,5.0,False,0.779,9,3,0,1,0,1,0,0.11764705882352941,0.8813,high
cam_001,2026-03-26 09:03:00+00:00,22.5726,88.3639,53,28,6,3,90,5.0,False,0.9,9,3,0,1,0,1,0,0.1,0.9009,high
cam_001,2026-03-26 09:04:00+00:00,22.5726,88.3639,51,28,6,3,88,5.0,False,0.774,9,3,0,1,0,1,0,0.10227272727272728,0.8931,high
cam_001,2026-03-26 09:05:00+00:00,22.5726,88.3639,52,28,6,3,89,5.0,False,0.809,9,3,0,1,0,1,0,0.10112359550561797,0.897,high
cam_001,2026-03-26 09:06:00+00:00,22.5726,88.3639,51,25,6,3,85,5.0,False,0.85,9,3,0,1,0,1,0,0.10588235294117647,0.8813,high
cam_001,2026-03-26 09:07:00+00:00,22.5726,88.3639,50,27,7,2,86,5.0,False,0.871,9,3,0,1,0,1,0,0.10465116279069768,0.8853,high
cam_001,2026-03-26 09:08:00+00:00,22.5726,88.3639,54,30,6,3,93,5.0,False,0.863,9,3,0,1,0,1,0,0.0967741935483871,0.9127,high
cam_001,2026-03-26 09:09:00+00:00,22.5726,88.3639,51,27,6,3,87,5.0,False,0.804,9,3,0,1,0,1,0,0.10344827586206896,0.8892,high
cam_001,2026-03-26 09:10:00+00:00,22.5726,88.3639,54,30,8,3,95,5.0,False,0.908,9,3,0,1,0,1,0,0.11578947368421053,0.9206,high
cam_001,2026-03-26 09:11:00+00:00,22.5726,88.3639,52,34,7,3,96,5.0,False,0.797,9,3,0,1,0,1,0,0.10416666666666667,0.9245,high
cam_001,2026-03-26 09:12:00+00:00,22.5726,88.3639,49,28,7,3,87,5.0,False,0.764,9,3,0,1,0,1,0,0.11494252873563218,0.8892,high
cam_001,2026-03-26 09:13:00+00:00,22.5726,88.3639,53,28,7,2,90,5.0,False,0.949,9,3,0,1,0,1,0,0.1,0.9009,high
cam_001,2026-03-26 09:14:00+00:00,22.5726,88.3639,55,30,6,3,94,5.0,False,0.912,9,3,0,1,0,1,0,0.09574468085106383,0.9166,high
cam_001,2026-03-26 09:15:00+00:00,22.5726,88.3639,54,28,7,3,92,5.0,False,0.775,9,3,0,1,0,1,0,0.10869565217391304,0.9088,high
cam_001,2026-03-26 09:16:00+00:00,22.5726,88.3639,52,26,7,3,88,5.0,False,0.901,9,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 09:17:00+00:00,22.5726,88.3639,55,22,7,3,87,5.0,False,0.811,9,3,0,1,0,1,0,0.11494252873563218,0.8892,high
cam_001,2026-03-26 09:18:00+00:00,22.5726,88.3639,53,27,5,2,87,5.0,False,0.883,9,3,0,1,0,1,0,0.08045977011494253,0.8892,high
cam_001,2026-03-26 09:19:00+00:00,22.5726,88.3639,50,28,7,3,88,5.0,False,0.778,9,3,0,1,0,1,0,0.11363636363636363,0.8931,high
cam_001,2026-03-26 09:20:00+00:00,22.5726,88.3639,53,31,6,3,93,5.0,False,0.802,9,3,0,1,0,1,0,0.0967741935483871,0.9127,high
cam_001,2026-03-26 09:21:00+00:00,22.5726,88.3639,50,29,8,3,90,5.0,False,0.883,9,3,0,1,0,1,0,0.12222222222222222,0.9009,high
cam_001,2026-03-26 09:22:00+00:00,22.5726,88.3639,46,31,8,2,87,5.0,False,0.816,9,3,0,1,0,1,0,0.11494252873563218,0.8892,high
cam_001,2026-03-26 09:23:00+00:00,22.5726,88.3639,55,28,8,3,94,5.0,False,0.781,9,3,0,1,0,1,0,0.11702127659574468,0.9166,high
cam_001,2026-03-26 09:24:00+00:00,22.5726,88.3639,56,29,7,4,96,5.0,False,0.864,9,3,0,1,0,1,0,0.11458333333333333,0.9245,high
cam_001,2026-03-26 09:25:00+00:00,22.5726,88.3639,52,29,8,3,92,5.0,False,0.854,9,3,0,1,0,1,0,0.11956521739130435,0.9088,high
cam_001,2026-03-26 09:26:00+00:00,22.5726,88.3639,53,27,5,3,88,5.0,False,0.769,9,3,0,1,0,1,0,0.09090909090909091,0.8931,high
cam_001,2026-03-26 09:27:00+00:00,22.5726,88.3639,55,27,7,3,92,5.0,False,0.857,9,3,0,1,0,1,0,0.10869565217391304,0.9088,high
cam_001,2026-03-26 09:28:00+00:00,22.5726,88.3639,49,29,5,3,86,5.0,False,0.794,9,3,0,1,0,1,0,0.09302325581395349,0.8853,high
cam_001,2026-03-26 09:29:00+00:00,22.5726,88.3639,56,28,7,2,93,5.0,False,0.922,9,3,0,1,0,1,0,0.0967741935483871,0.9127,high
cam_001,2026-03-26 09:30:00+00:00,22.5726,88.3639,47,28,6,1,82,5.0,False,0.853,9,3,0,1,0,1,0,0.08536585365853659,0.8696,high
cam_001,2026-03-26 09:31:00+00:00,22.5726,88.3639,50,26,6,3,85,5.0,False,0.925,9,3,0,1,0,1,0,0.10588235294117647,0.8813,high
cam_001,2026-03-26 09:32:00+00:00,22.5726,88.3639,52,24,6,2,84,5.0,False,0.86,9,3,0,1,0,1,0,0.09523809523809523,0.8774,high
cam_001,2026-03-26 09:33:00+00:00,22.5726,88.3639,53,26,7,3,89,5.0,False,0.768,9,3,0,1,0,1,0,0.11235955056179775,0.897,high
cam_001,2026-03-26 09:34:00+00:00,22.5726,88.3639,53,27,5,3,88,5.0,False,0.851,9,3,0,1,0,1,0,0.09090909090909091,0.8931,high
cam_001,2026-03-26 09:35:00+00:00,22.5726,88.3639,54,27,7,3,91,5.0,False,0.909,9,3,0,1,0,1,0,0.10989010989010989,0.9049,high
